route_class,passenger_load,service_profile,shortage_score,trolley_availability,catering_complexity,turnaround_pressure,item_criticality,inventory_category,latent_required_units,latent_available_units,shortage_gap,risk_level,affected_service_area,action_class
long_haul,79,standard,9.53,0.86,3.71,4.58,5.21,meal,45.52,38.03,7.49,ELEVATED,meal,top_up_before_arrival
long_haul,174,high_turnover,5.57,0.76,2.26,1.14,8.54,beverage,47.87,42.64,5.23,LOW,beverage,monitor_only
short_haul,85,high_turnover,9.5,0.49,2.04,8.4,5.72,mixed_service,25.01,13.93,11.08,HIGH,standard_service,replace_trolley_set
medium_haul,144,standard,2.99,0.75,6.33,1.95,1.48,mixed_service,38.25,43.69,0.0,LOW,standard_service,monitor_only
short_haul,142,standard,3.89,0.64,7.03,4.49,1.03,meal,37.88,31.41,6.47,ELEVATED,meal,top_up_before_arrival
medium_haul,142,high_turnover,2.83,0.38,2.61,3.36,7.48,beverage,37.46,22.67,14.79,ELEVATED,beverage,top_up_before_arrival
medium_haul,162,high_turnover,6.68,0.42,6.35,8.41,1.01,duty_free,33.18,10.92,22.26,HIGH,duty_free,replace_trolley_set
long_haul,179,late_rotation,3.46,0.87,2.72,3.46,3.14,beverage,42.31,42.13,0.18,LOW,beverage,monitor_only
medium_haul,124,standard,4.62,0.56,4.1,2.19,6.91,mixed_service,34.66,34.64,0.03,LOW,standard_service,monitor_only
medium_haul,184,standard,8.32,0.45,7.37,5.14,3.93,beverage,45.55,24.79,20.76,HIGH,beverage,replace_trolley_set
long_haul,136,late_rotation,2.85,0.33,3.57,3.76,4.34,wheelchair_kit,34.92,18.44,16.48,HIGH,wheelchair_kit,replace_trolley_set
long_haul,88,high_turnover,1.43,0.41,5.06,1.16,7.52,mixed_service,37.66,32.82,4.84,LOW,long_haul_service,monitor_only
long_haul,210,business_priority,2.84,0.42,6.66,8.24,3.36,beverage,53.01,4.22,48.79,HIGH,beverage,replace_trolley_set
short_haul,200,late_rotation,1.7,0.57,1.59,4.72,1.38,meal,33.74,18.93,14.81,ELEVATED,meal,top_up_before_arrival
short_haul,143,business_priority,3.19,0.86,2.52,7.85,9.14,meal,37.83,30.04,7.79,HIGH,meal,top_up_before_arrival
short_haul,203,standard,0.69,0.89,5.79,8.81,6.07,beverage,41.81,34.42,7.38,ELEVATED,beverage,monitor_only
medium_haul,169,late_rotation,5.42,0.45,6.9,6.34,9.08,beverage,45.63,20.8,24.82,HIGH,beverage,replace_trolley_set
short_haul,205,late_rotation,6.51,0.72,7.41,6.22,1.08,duty_free,35.64,28.39,7.25,ELEVATED,duty_free,top_up_before_arrival
medium_haul,189,late_rotation,4.98,0.9,7.32,9.13,3.41,wheelchair_kit,36.21,37.88,0.0,HIGH,wheelchair_kit,replace_trolley_set
medium_haul,91,high_turnover,4.24,0.41,4.12,5.09,2.02,meal,32.89,19.63,13.25,HIGH,meal,top_up_before_arrival
long_haul,92,business_priority,1.57,0.73,6.95,8.92,7.25,beverage,45.22,35.5,9.72,HIGH,beverage,replace_trolley_set
medium_haul,130,late_rotation,0.6,0.42,2.19,3.63,1.25,mixed_service,26.41,21.77,4.64,HIGH,standard_service,replace_trolley_set
medium_haul,168,business_priority,8.15,0.94,1.18,4.06,5.41,beverage,39.28,51.12,0.0,LOW,beverage,monitor_only
short_haul,196,business_priority,7.48,0.78,7.59,1.81,4.85,wheelchair_kit,40.05,43.76,0.0,LOW,wheelchair_kit,monitor_only
short_haul,71,standard,7.64,0.34,6.9,5.85,8.96,duty_free,30.99,12.63,18.36,HIGH,duty_free,replace_trolley_set
short_haul,204,standard,4.9,0.96,8.14,6.05,2.75,meal,45.58,35.65,9.93,LOW,meal,monitor_only
long_haul,196,business_priority,6.86,0.45,1.08,6.12,9.4,beverage,51.89,18.54,33.35,HIGH,beverage,replace_trolley_set
long_haul,120,late_rotation,8.38,0.54,6.02,1.87,4.76,meal,51.03,33.95,17.08,ELEVATED,meal,monitor_only
short_haul,204,late_rotation,1.34,0.92,7.18,6.53,3.85,beverage,39.35,28.36,10.98,ELEVATED,beverage,top_up_before_arrival
long_haul,83,business_priority,1.26,0.79,2.42,6.17,3.87,meal,37.72,41.97,0.0,HIGH,meal,top_up_before_arrival
short_haul,124,late_rotation,0.6,0.4,6.21,7.39,4.16,duty_free,28.92,13.52,15.4,HIGH,duty_free,replace_trolley_set
medium_haul,160,standard,3.99,0.27,7.46,5.67,1.45,duty_free,37.38,10.29,27.09,HIGH,duty_free,replace_trolley_set
short_haul,167,standard,2.42,0.85,4.17,5.29,3.87,wheelchair_kit,24.86,48.06,0.0,LOW,wheelchair_kit,monitor_only
medium_haul,184,business_priority,2.62,0.59,5.53,5.33,5.47,meal,45.49,23.89,21.61,ELEVATED,meal,top_up_before_arrival
medium_haul,209,high_turnover,4.61,0.26,3.26,9.14,3.28,duty_free,35.84,4.52,31.32,HIGH,duty_free,replace_trolley_set
short_haul,136,high_turnover,5.48,0.85,8.19,2.08,6.97,duty_free,31.9,45.0,0.0,LOW,duty_free,monitor_only
long_haul,95,high_turnover,2.84,0.36,1.88,6.62,7.79,mixed_service,38.86,13.79,25.07,HIGH,long_haul_service,replace_trolley_set
medium_haul,190,business_priority,5.22,0.4,5.76,3.48,2.09,beverage,42.48,22.88,19.6,HIGH,beverage,replace_trolley_set
short_haul,169,late_rotation,5.17,0.4,6.26,7.37,9.28,mixed_service,38.61,8.9,29.71,HIGH,standard_service,replace_trolley_set
long_haul,99,business_priority,9.12,0.33,8.03,9.13,1.4,meal,48.05,5.47,42.59,HIGH,meal,replace_trolley_set
medium_haul,145,business_priority,5.87,0.66,1.99,9.1,5.44,duty_free,34.59,26.74,7.84,HIGH,duty_free,top_up_before_arrival
long_haul,179,business_priority,9.62,0.89,5.37,1.76,1.37,duty_free,49.53,45.77,3.76,LOW,duty_free,monitor_only
long_haul,142,high_turnover,3.14,0.58,4.78,7.46,4.14,duty_free,35.43,29.03,6.4,HIGH,duty_free,top_up_before_arrival
short_haul,93,business_priority,8.97,0.26,5.26,2.24,5.19,duty_free,26.71,21.02,5.69,HIGH,duty_free,top_up_before_arrival
short_haul,206,high_turnover,2.79,0.57,5.11,3.23,2.38,beverage,36.61,28.76,7.86,ELEVATED,beverage,monitor_only
short_haul,115,business_priority,3.1,0.76,8.35,4.88,2.96,duty_free,30.74,39.54,0.0,LOW,duty_free,monitor_only
medium_haul,83,business_priority,5.33,0.58,4.84,1.43,3.0,mixed_service,29.64,32.42,0.0,ELEVATED,premium_cabin,monitor_only
medium_haul,130,standard,6.6,0.39,7.23,3.48,4.94,beverage,40.0,24.29,15.71,HIGH,beverage,replace_trolley_set
short_haul,197,standard,2.69,0.83,3.62,3.14,2.86,beverage,35.25,45.49,0.0,LOW,beverage,monitor_only
medium_haul,182,standard,2.77,0.98,4.41,1.08,5.33,beverage,38.52,54.65,0.0,LOW,beverage,monitor_only
short_haul,142,standard,1.15,0.76,9.08,5.57,7.4,meal,40.43,37.29,3.14,ELEVATED,meal,top_up_before_arrival
short_haul,127,high_turnover,5.82,0.3,3.31,5.17,8.59,wheelchair_kit,30.15,16.23,13.92,HIGH,wheelchair_kit,replace_trolley_set
short_haul,88,late_rotation,5.5,0.77,3.8,4.75,1.22,beverage,27.63,30.05,0.0,ELEVATED,beverage,monitor_only
long_haul,206,standard,9.48,0.96,8.58,6.78,3.48,meal,61.42,38.87,22.56,ELEVATED,meal,top_up_before_arrival
short_haul,87,late_rotation,5.82,0.39,1.04,2.96,3.49,duty_free,20.67,22.21,0.0,HIGH,duty_free,replace_trolley_set
medium_haul,208,business_priority,8.16,0.59,4.11,8.74,6.16,duty_free,43.57,9.34,34.23,HIGH,duty_free,replace_trolley_set
medium_haul,161,business_priority,3.06,0.52,9.13,1.26,3.42,meal,45.63,32.6,13.02,ELEVATED,meal,top_up_before_arrival
medium_haul,164,late_rotation,6.64,0.8,6.23,9.47,4.78,mixed_service,41.98,28.15,13.83,ELEVATED,standard_service,top_up_before_arrival
medium_haul,187,business_priority,5.62,0.68,8.36,6.95,6.2,wheelchair_kit,42.13,33.5,8.63,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,130,late_rotation,1.32,0.34,1.84,9.31,5.96,beverage,32.91,5.96,26.95,HIGH,beverage,replace_trolley_set
medium_haul,104,business_priority,9.62,0.6,8.75,2.78,8.15,wheelchair_kit,39.6,35.76,3.85,LOW,wheelchair_kit,monitor_only
medium_haul,98,business_priority,8.95,0.35,3.02,1.66,1.91,wheelchair_kit,26.73,19.4,7.33,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,175,late_rotation,2.89,0.51,4.51,6.29,7.21,meal,42.21,16.64,25.57,HIGH,meal,replace_trolley_set
medium_haul,216,high_turnover,1.65,0.26,4.92,9.17,5.99,beverage,44.57,8.21,36.36,HIGH,beverage,replace_trolley_set
short_haul,202,late_rotation,9.72,0.48,6.09,8.19,5.68,duty_free,38.95,12.25,26.7,HIGH,duty_free,replace_trolley_set
medium_haul,148,high_turnover,7.4,0.42,1.02,4.89,2.89,beverage,32.45,20.56,11.88,ELEVATED,beverage,top_up_before_arrival
medium_haul,103,late_rotation,1.28,0.85,7.66,6.57,5.23,meal,37.17,27.68,9.49,LOW,meal,monitor_only
short_haul,84,high_turnover,6.23,0.86,2.45,1.33,4.6,duty_free,24.95,51.87,0.0,LOW,duty_free,monitor_only
short_haul,142,high_turnover,7.61,0.75,5.44,9.16,7.87,wheelchair_kit,33.2,30.68,2.52,ELEVATED,wheelchair_kit,top_up_before_arrival
long_haul,165,late_rotation,6.63,0.67,7.95,2.51,5.18,beverage,50.06,34.11,15.95,ELEVATED,beverage,top_up_before_arrival
medium_haul,174,business_priority,0.61,0.98,5.57,3.28,8.51,mixed_service,40.08,50.55,0.0,LOW,premium_cabin,monitor_only
short_haul,217,late_rotation,4.26,0.86,9.08,1.24,9.47,beverage,46.89,44.79,2.1,LOW,beverage,monitor_only
short_haul,195,high_turnover,8.09,0.29,4.79,7.6,5.53,mixed_service,38.81,12.53,26.28,HIGH,standard_service,replace_trolley_set
medium_haul,178,late_rotation,7.93,0.96,2.21,8.95,6.58,duty_free,37.2,29.95,7.24,ELEVATED,duty_free,monitor_only
short_haul,140,late_rotation,0.86,0.97,5.25,1.26,5.96,wheelchair_kit,28.96,47.03,0.0,LOW,wheelchair_kit,monitor_only
short_haul,91,late_rotation,6.17,0.52,3.27,5.69,7.01,mixed_service,27.37,24.14,3.23,HIGH,standard_service,replace_trolley_set
medium_haul,162,standard,5.02,0.97,8.93,3.72,1.93,wheelchair_kit,36.63,45.64,0.0,LOW,wheelchair_kit,monitor_only
medium_haul,179,standard,2.22,0.39,4.75,6.63,4.57,duty_free,35.0,16.19,18.8,HIGH,duty_free,replace_trolley_set
short_haul,77,late_rotation,2.28,0.44,6.29,6.3,2.74,wheelchair_kit,20.53,21.32,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,102,high_turnover,6.97,0.39,9.25,4.87,2.38,duty_free,28.12,23.6,4.52,ELEVATED,duty_free,top_up_before_arrival
long_haul,173,late_rotation,7.88,0.57,8.17,8.71,2.39,beverage,50.82,19.47,31.35,HIGH,beverage,replace_trolley_set
medium_haul,175,late_rotation,5.31,0.4,2.02,3.0,4.49,meal,43.1,21.6,21.5,ELEVATED,meal,top_up_before_arrival
short_haul,81,business_priority,7.45,0.67,5.52,4.48,7.95,beverage,32.53,34.82,0.0,ELEVATED,beverage,top_up_before_arrival
short_haul,168,high_turnover,8.87,0.66,5.94,1.45,6.62,wheelchair_kit,33.96,40.55,0.0,LOW,wheelchair_kit,monitor_only
short_haul,96,standard,1.06,0.99,2.57,8.79,4.72,duty_free,19.79,45.23,0.0,ELEVATED,duty_free,top_up_before_arrival
long_haul,110,business_priority,9.15,0.43,4.52,3.12,4.54,duty_free,42.23,26.3,15.93,ELEVATED,duty_free,top_up_before_arrival
medium_haul,117,standard,2.7,0.96,9.13,7.68,1.08,wheelchair_kit,29.11,45.11,0.0,ELEVATED,wheelchair_kit,monitor_only
short_haul,215,business_priority,0.46,0.45,2.97,1.88,7.96,duty_free,35.24,31.92,3.32,ELEVATED,duty_free,top_up_before_arrival
medium_haul,111,late_rotation,1.76,0.73,6.05,4.88,5.4,meal,41.17,32.86,8.31,ELEVATED,meal,top_up_before_arrival
short_haul,151,business_priority,0.89,0.32,5.89,5.72,7.12,beverage,36.51,19.16,17.35,HIGH,beverage,replace_trolley_set
medium_haul,132,business_priority,2.07,0.57,5.9,7.41,7.3,mixed_service,39.5,22.33,17.17,HIGH,premium_cabin,replace_trolley_set
medium_haul,164,standard,0.99,0.86,8.69,3.77,5.49,wheelchair_kit,36.76,42.31,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,209,late_rotation,1.42,0.8,8.16,7.71,3.81,mixed_service,39.03,26.81,12.22,ELEVATED,standard_service,top_up_before_arrival
short_haul,168,standard,3.66,0.87,2.52,5.76,5.77,wheelchair_kit,27.13,34.09,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,120,late_rotation,1.66,0.45,1.08,7.88,6.09,duty_free,22.57,9.71,12.86,HIGH,duty_free,replace_trolley_set
medium_haul,154,standard,5.05,0.73,2.57,6.93,9.07,meal,43.21,28.6,14.61,HIGH,meal,top_up_before_arrival
medium_haul,123,standard,5.57,0.75,2.28,3.54,7.78,duty_free,31.82,43.32,0.0,LOW,duty_free,monitor_only
long_haul,99,high_turnover,0.69,0.99,1.14,7.27,4.71,meal,36.92,49.33,0.0,ELEVATED,meal,top_up_before_arrival
short_haul,98,high_turnover,4.11,0.45,9.25,9.3,3.14,wheelchair_kit,24.71,15.02,9.7,HIGH,wheelchair_kit,replace_trolley_set
medium_haul,209,business_priority,5.71,0.86,5.55,8.03,5.85,wheelchair_kit,40.15,32.0,8.15,ELEVATED,wheelchair_kit,monitor_only
short_haul,144,high_turnover,3.56,0.63,5.4,7.09,1.05,mixed_service,27.69,18.58,9.11,HIGH,standard_service,replace_trolley_set
long_haul,204,late_rotation,9.73,0.68,9.27,1.7,1.41,mixed_service,53.08,39.88,13.19,ELEVATED,long_haul_service,monitor_only
long_haul,171,business_priority,8.16,0.26,2.27,6.61,5.81,wheelchair_kit,42.66,12.28,30.37,HIGH,wheelchair_kit,replace_trolley_set
long_haul,80,business_priority,6.63,0.32,5.0,1.21,5.03,duty_free,35.7,25.54,10.16,HIGH,duty_free,replace_trolley_set
long_haul,78,late_rotation,2.43,0.95,6.87,1.2,3.53,meal,45.04,49.17,0.0,LOW,meal,monitor_only
medium_haul,82,high_turnover,3.56,0.68,8.75,5.75,9.24,beverage,38.44,35.54,2.9,LOW,beverage,monitor_only
medium_haul,125,business_priority,3.84,0.58,5.52,4.86,5.89,wheelchair_kit,32.02,30.06,1.97,ELEVATED,wheelchair_kit,monitor_only
long_haul,177,standard,8.05,0.63,3.44,3.02,6.48,meal,52.16,35.45,16.7,ELEVATED,meal,top_up_before_arrival
short_haul,170,high_turnover,3.12,0.8,2.66,4.63,1.33,duty_free,27.59,45.93,0.0,ELEVATED,duty_free,monitor_only
short_haul,218,late_rotation,0.49,0.28,4.63,8.1,3.67,meal,41.33,0.11,41.22,HIGH,meal,replace_trolley_set
short_haul,196,high_turnover,1.64,0.71,7.41,6.7,6.38,mixed_service,39.85,21.63,18.22,HIGH,standard_service,replace_trolley_set
long_haul,157,standard,8.8,0.34,7.65,5.55,8.23,beverage,54.06,20.21,33.85,HIGH,beverage,replace_trolley_set
medium_haul,164,high_turnover,5.07,0.34,7.95,6.23,2.49,duty_free,38.32,8.71,29.61,HIGH,duty_free,replace_trolley_set
short_haul,198,business_priority,1.46,0.97,5.48,3.6,7.19,wheelchair_kit,36.94,51.67,0.0,ELEVATED,wheelchair_kit,monitor_only
short_haul,196,business_priority,6.36,0.76,8.02,4.13,5.65,beverage,42.84,37.8,5.03,ELEVATED,beverage,top_up_before_arrival
long_haul,142,high_turnover,4.35,0.8,8.17,1.27,6.81,duty_free,46.01,46.22,0.0,LOW,duty_free,monitor_only
short_haul,101,business_priority,8.2,0.63,3.43,8.94,8.72,meal,38.5,26.31,12.19,HIGH,meal,replace_trolley_set
short_haul,108,standard,6.11,0.51,2.01,6.27,3.45,wheelchair_kit,23.81,21.18,2.63,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,179,late_rotation,9.24,0.85,1.17,6.97,6.69,meal,38.7,32.09,6.61,LOW,meal,monitor_only
short_haul,219,late_rotation,1.54,0.27,6.16,6.22,3.36,mixed_service,37.51,5.4,32.1,HIGH,standard_service,replace_trolley_set
short_haul,93,standard,7.82,0.71,2.55,3.43,7.43,meal,34.19,36.26,0.0,ELEVATED,meal,top_up_before_arrival
long_haul,117,high_turnover,4.39,0.79,4.55,7.97,8.35,mixed_service,45.08,31.14,13.94,HIGH,long_haul_service,replace_trolley_set
medium_haul,211,high_turnover,4.44,0.65,3.05,8.23,6.58,wheelchair_kit,37.78,24.35,13.44,HIGH,wheelchair_kit,top_up_before_arrival
medium_haul,211,standard,6.65,0.74,5.14,2.46,3.64,mixed_service,42.55,40.55,2.0,ELEVATED,standard_service,top_up_before_arrival
long_haul,109,standard,6.11,0.87,9.27,3.57,4.98,meal,52.16,40.31,11.85,ELEVATED,meal,top_up_before_arrival
short_haul,180,standard,7.35,0.81,6.62,1.32,1.51,beverage,36.79,47.05,0.0,LOW,beverage,monitor_only
short_haul,169,standard,0.3,0.67,8.52,8.03,4.49,beverage,37.11,24.78,12.34,ELEVATED,beverage,top_up_before_arrival
medium_haul,210,late_rotation,8.6,0.86,5.43,3.69,1.09,meal,51.18,39.34,11.84,ELEVATED,meal,top_up_before_arrival
short_haul,205,high_turnover,0.73,0.5,8.75,7.26,3.71,mixed_service,36.45,16.24,20.21,HIGH,standard_service,replace_trolley_set
short_haul,144,standard,8.54,0.97,9.02,8.67,3.66,meal,39.21,43.05,0.0,LOW,meal,monitor_only
medium_haul,160,late_rotation,2.11,0.71,7.35,8.51,8.41,duty_free,37.59,20.69,16.9,HIGH,duty_free,replace_trolley_set
long_haul,137,business_priority,9.08,0.65,1.13,4.08,4.77,meal,45.58,35.3,10.28,ELEVATED,meal,top_up_before_arrival
long_haul,140,standard,8.35,0.95,1.56,7.33,7.72,wheelchair_kit,41.46,38.83,2.63,HIGH,wheelchair_kit,top_up_before_arrival
medium_haul,210,late_rotation,1.53,0.45,5.42,3.15,7.04,meal,49.3,20.67,28.63,ELEVATED,meal,top_up_before_arrival
long_haul,103,high_turnover,3.04,0.32,5.08,3.54,8.53,mixed_service,43.5,20.55,22.95,HIGH,long_haul_service,replace_trolley_set
medium_haul,206,business_priority,2.87,0.75,2.87,6.45,1.29,duty_free,38.86,28.81,10.05,HIGH,duty_free,replace_trolley_set
medium_haul,111,standard,9.05,0.48,1.6,5.82,6.02,beverage,34.78,17.78,17.0,HIGH,beverage,replace_trolley_set
long_haul,154,standard,3.94,0.82,6.63,3.32,5.43,wheelchair_kit,43.68,37.51,6.18,ELEVATED,wheelchair_kit,top_up_before_arrival
short_haul,170,standard,1.77,0.74,4.32,3.79,1.86,meal,34.98,37.54,0.0,LOW,meal,monitor_only
short_haul,129,business_priority,8.33,0.42,2.9,7.86,9.39,wheelchair_kit,30.3,14.2,16.1,HIGH,wheelchair_kit,replace_trolley_set
short_haul,100,standard,8.43,0.82,8.95,5.77,4.68,wheelchair_kit,26.11,33.01,0.0,ELEVATED,wheelchair_kit,monitor_only
short_haul,219,standard,8.85,0.73,6.37,5.99,5.79,beverage,45.89,27.94,17.94,ELEVATED,beverage,top_up_before_arrival
medium_haul,107,standard,2.72,0.96,5.59,2.09,3.35,duty_free,30.34,52.09,0.0,LOW,duty_free,monitor_only
short_haul,133,standard,2.04,0.51,5.5,5.72,3.66,beverage,33.9,22.01,11.89,ELEVATED,beverage,top_up_before_arrival
short_haul,96,high_turnover,7.43,0.32,7.34,6.69,8.18,beverage,33.43,14.04,19.39,HIGH,beverage,replace_trolley_set
short_haul,161,business_priority,8.94,0.26,3.2,1.28,2.42,mixed_service,35.06,20.96,14.1,ELEVATED,premium_cabin,monitor_only
medium_haul,205,late_rotation,5.44,0.93,2.61,2.25,2.99,beverage,38.96,45.62,0.0,LOW,beverage,monitor_only
short_haul,136,standard,5.15,0.86,1.14,5.85,4.03,wheelchair_kit,21.88,45.51,0.0,LOW,wheelchair_kit,monitor_only
short_haul,108,high_turnover,5.38,0.51,4.22,7.94,1.49,wheelchair_kit,20.46,19.25,1.21,HIGH,wheelchair_kit,top_up_before_arrival
long_haul,79,high_turnover,7.01,0.52,8.92,2.96,5.3,meal,50.71,27.8,22.91,HIGH,meal,replace_trolley_set
medium_haul,93,high_turnover,9.47,0.58,3.7,7.92,8.63,duty_free,36.27,24.94,11.33,HIGH,duty_free,replace_trolley_set
long_haul,71,late_rotation,3.04,0.42,3.44,2.27,5.89,meal,40.92,23.58,17.34,HIGH,meal,top_up_before_arrival
long_haul,99,late_rotation,3.49,0.78,1.89,6.48,1.76,mixed_service,31.41,30.55,0.86,ELEVATED,long_haul_service,top_up_before_arrival
short_haul,177,standard,1.95,0.74,6.93,2.03,1.1,duty_free,31.63,40.95,0.0,LOW,duty_free,monitor_only
short_haul,122,high_turnover,7.51,0.26,8.32,2.78,6.96,duty_free,34.54,20.78,13.76,ELEVATED,duty_free,top_up_before_arrival
short_haul,114,late_rotation,1.21,0.44,8.74,7.64,4.33,beverage,33.96,12.64,21.33,HIGH,beverage,replace_trolley_set
medium_haul,90,late_rotation,8.76,0.78,5.67,3.57,4.66,mixed_service,33.36,38.52,0.0,LOW,standard_service,monitor_only
short_haul,216,business_priority,9.25,0.91,2.88,5.91,1.65,duty_free,39.3,44.08,0.0,LOW,duty_free,monitor_only
medium_haul,188,high_turnover,4.56,0.56,8.37,9.16,4.25,wheelchair_kit,40.97,16.56,24.41,HIGH,wheelchair_kit,replace_trolley_set
short_haul,86,high_turnover,8.04,0.64,7.6,7.11,6.45,wheelchair_kit,26.07,28.32,0.0,ELEVATED,wheelchair_kit,top_up_before_arrival
medium_haul,197,standard,5.13,0.34,8.64,1.89,3.67,duty_free,40.49,23.57,16.92,ELEVATED,duty_free,top_up_before_arrival
medium_haul,118,business_priority,1.74,0.75,2.23,7.11,7.76,mixed_service,35.71,36.11,0.0,ELEVATED,premium_cabin,monitor_only
short_haul,106,standard,2.51,0.35,6.23,3.27,1.05,duty_free,22.9,22.01,0.89,HIGH,duty_free,replace_trolley_set
long_haul,141,standard,6.74,0.35,2.63,9.49,9.01,mixed_service,44.62,12.28,32.34,HIGH,long_haul_service,replace_trolley_set
short_haul,87,business_priority,9.22,0.48,9.45,1.61,3.63,duty_free,35.12,32.33,2.79,LOW,duty_free,monitor_only
medium_haul,103,standard,8.7,0.66,8.16,8.48,8.12,wheelchair_kit,36.77,28.78,7.99,HIGH,wheelchair_kit,replace_trolley_set
long_haul,195,high_turnover,4.58,0.66,8.88,2.66,3.71,duty_free,50.36,32.02,18.34,LOW,duty_free,monitor_only
medium_haul,79,business_priority,8.6,0.47,4.75,8.2,5.75,meal,39.93,22.78,17.16,HIGH,meal,replace_trolley_set
medium_haul,206,late_rotation,4.6,0.69,8.76,8.14,5.59,duty_free,42.59,24.12,18.47,HIGH,duty_free,replace_trolley_set
medium_haul,160,late_rotation,2.88,0.89,3.05,7.17,4.26,meal,37.68,35.21,2.47,LOW,meal,monitor_only
short_haul,116,standard,8.75,0.88,8.46,2.63,4.23,wheelchair_kit,30.23,46.21,0.0,ELEVATED,wheelchair_kit,monitor_only
short_haul,99,high_turnover,7.85,0.64,3.04,3.29,4.72,beverage,31.67,33.52,0.0,LOW,beverage,monitor_only
medium_haul,73,standard,4.57,0.93,3.9,7.78,8.28,mixed_service,30.67,40.1,0.0,LOW,standard_service,monitor_only
medium_haul,183,high_turnover,9.11,0.48,6.51,6.32,4.13,duty_free,41.03,23.03,18.0,HIGH,duty_free,replace_trolley_set
long_haul,146,high_turnover,7.1,0.97,7.06,5.31,9.14,meal,55.64,42.08,13.56,ELEVATED,meal,top_up_before_arrival
long_haul,84,standard,1.3,0.39,6.19,1.77,3.43,beverage,36.6,28.92,7.67,ELEVATED,beverage,top_up_before_arrival
short_haul,210,high_turnover,0.85,0.78,2.34,7.54,5.02,wheelchair_kit,29.49,38.62,0.0,ELEVATED,wheelchair_kit,monitor_only
short_haul,166,late_rotation,6.94,0.41,1.07,5.83,5.81,beverage,32.16,18.65,13.51,HIGH,beverage,top_up_before_arrival
long_haul,106,high_turnover,3.26,0.35,4.83,7.92,2.0,duty_free,35.55,15.13,20.42,HIGH,duty_free,replace_trolley_set
medium_haul,79,standard,0.32,0.96,8.03,3.54,4.09,meal,35.3,46.95,0.0,ELEVATED,meal,top_up_before_arrival
short_haul,120,late_rotation,3.68,0.32,6.18,1.13,5.05,meal,39.73,22.47,17.26,ELEVATED,meal,top_up_before_arrival
short_haul,156,business_priority,7.3,0.93,7.82,1.71,8.28,wheelchair_kit,35.26,48.77,0.0,LOW,wheelchair_kit,monitor_only
short_haul,180,high_turnover,1.77,0.48,2.18,8.06,2.5,beverage,27.39,10.68,16.71,HIGH,beverage,replace_trolley_set
medium_haul,150,business_priority,4.99,0.95,5.32,3.57,6.5,meal,42.16,47.46,0.0,LOW,meal,monitor_only
medium_haul,169,late_rotation,5.3,0.77,1.12,5.58,6.01,mixed_service,33.86,33.19,0.67,ELEVATED,standard_service,monitor_only
medium_haul,196,late_rotation,1.65,0.89,5.51,8.03,4.41,beverage,44.45,30.22,14.23,ELEVATED,beverage,monitor_only
