passenger_load,arrival_delay,gate_congestion,malfunction_count,malfunction_severity,inventory_shortage,aircraft_type,route_class,assistance_request,refueling_required,weather_disturbance,maintenance_duration_proxy,catering_duration_proxy,cleaning_duration_proxy,boarding_duration_proxy,refueling_duration_proxy,dominant_bottleneck
175,75,5.24,2,4.75,2.49,B737-800,medium_haul,False,True,1.72,20.92,19.27,24.94,23.51,20.81,Cleaning
201,12,1.37,0,2.23,6.25,E195-E2,medium_haul,False,True,6.8,17.25,25.5,19.52,18.09,22.13,Catering
205,27,7.62,3,3.68,1.75,E195-E2,short_haul,False,True,1.55,21.79,18.01,24.6,23.34,16.44,Cleaning
213,43,3.01,1,3.37,2.57,E195-E2,medium_haul,True,True,2.9,19.03,17.83,22.76,24.1,17.97,Boarding
75,7,4.22,2,8.31,1.73,E195-E2,medium_haul,False,True,2.27,29.28,15.67,14.23,17.48,18.63,Maintenance
208,59,1.99,3,2.89,4.57,E195-E2,medium_haul,False,True,4.03,21.94,21.92,23.32,22.1,18.32,Cleaning
193,79,4.15,0,0.0,7.83,B737-800,short_haul,False,False,2.23,8.44,25.39,27.2,23.47,16.3,Cleaning
153,63,4.27,2,1.14,9.44,A320neo,short_haul,False,True,1.81,14.42,28.63,20.05,21.76,21.19,Catering
170,1,4.03,4,5.6,1.43,E195-E2,medium_haul,False,True,3.17,31.49,15.85,19.56,17.68,20.08,Maintenance
159,20,0.83,4,8.52,3.37,A320neo,medium_haul,False,True,0.65,33.99,18.07,17.74,17.19,15.96,Maintenance
119,53,4.62,0,3.16,3.37,A320neo,medium_haul,False,True,7.61,18.24,21.18,19.9,19.93,22.84,Refueling
206,1,1.16,0,0.0,2.98,B737-800,short_haul,False,True,1.43,6.56,18.68,18.55,16.13,17.46,Catering
218,7,3.51,1,3.4,8.18,A320neo,medium_haul,False,True,5.52,15.91,27.01,21.55,19.6,20.61,Catering
212,77,3.96,2,5.89,9.46,B737-800,short_haul,False,True,5.62,27.35,30.18,27.17,23.96,23.05,Catering
136,65,0.86,3,6.32,6.51,A321,short_haul,False,True,1.87,26.89,21.32,21.96,19.04,19.27,Maintenance
186,35,7.48,1,3.68,6.17,B737-800,short_haul,False,False,1.59,19.1,23.06,20.29,22.42,13.28,Catering
201,40,5.73,2,4.56,3.52,A320neo,medium_haul,False,True,0.11,20.45,20.45,22.88,22.6,17.32,Cleaning
78,79,5.25,1,5.83,7.63,E195-E2,short_haul,True,True,4.67,26.66,23.34,16.97,22.92,22.63,Maintenance
99,83,6.43,0,3.82,8.46,A321,medium_haul,False,False,4.57,19.07,26.27,23.05,22.84,21.22,Catering
136,16,4.98,1,2.49,7.85,A321,long_haul,False,True,6.4,17.32,25.83,19.81,21.21,21.09,Catering
92,46,7.46,0,3.06,0.06,B737-800,short_haul,False,False,5.38,17.89,13.35,19.75,21.45,20.23,Boarding
139,23,5.19,0,4.02,4.26,A320neo,short_haul,False,True,0.02,16.74,21.25,16.37,21.56,18.59,Boarding
127,19,5.11,0,1.24,3.98,B737-800,medium_haul,True,True,6.61,13.71,19.6,16.87,23.52,22.74,Boarding
91,1,3.44,1,2.91,1.9,B737-800,short_haul,False,True,3.95,16.12,14.32,15.72,13.97,19.65,Refueling
186,33,4.02,1,1.55,1.22,A321,long_haul,True,True,2.79,12.93,17.69,22.44,22.24,17.86,Cleaning
150,76,6.62,1,3.69,8.46,E195-E2,medium_haul,False,True,7.86,22.24,27.17,21.12,21.8,26.95,Catering
176,38,3.52,1,4.25,3.54,E195-E2,short_haul,False,True,0.81,17.18,19.41,18.64,18.98,18.51,Catering
130,0,6.32,1,3.36,6.19,A321,medium_haul,False,True,1.74,19.51,22.31,20.41,19.5,18.75,Catering
105,73,7.74,2,6.37,4.46,A321,long_haul,True,False,3.58,27.8,24.74,25.52,24.34,17.45,Maintenance
156,2,4.48,1,2.91,4.99,E195-E2,medium_haul,False,True,2.56,16.49,20.35,16.14,17.52,14.84,Catering
169,69,5.59,1,4.66,1.28,A320neo,short_haul,False,True,2.46,23.18,16.39,21.35,21.79,20.64,Maintenance
190,37,2.04,2,0.1,1.0,A321,medium_haul,False,False,2.05,9.62,18.45,20.94,20.16,14.74,Cleaning
164,2,7.03,2,6.58,3.61,E195-E2,medium_haul,False,False,4.56,29.52,16.76,20.2,22.54,16.29,Maintenance
80,48,5.55,1,2.61,6.24,A320neo,short_haul,False,True,5.36,18.35,21.08,17.44,16.28,24.51,Refueling
141,78,0.56,1,2.87,7.67,B737-800,short_haul,True,True,5.73,16.26,22.08,19.63,19.87,21.76,Catering
187,35,4.54,1,1.21,2.53,A320neo,short_haul,True,True,2.92,14.18,16.91,19.21,20.85,20.76,Boarding
201,18,9.43,6,7.06,2.62,B737-800,medium_haul,False,True,0.3,36.56,17.95,22.03,25.5,17.91,Maintenance
85,68,6.68,1,5.6,4.81,B737-800,medium_haul,False,True,7.12,25.23,22.61,20.73,21.93,26.65,Refueling
199,24,3.55,2,5.76,4.05,A320neo,short_haul,True,False,7.45,28.8,22.04,21.54,22.52,15.07,Maintenance
136,44,3.49,1,4.21,2.56,A321,medium_haul,False,True,4.71,21.13,18.46,20.97,18.8,23.11,Refueling
180,64,2.48,1,4.8,8.82,B737-800,short_haul,False,False,4.34,20.86,27.51,23.62,18.46,16.19,Catering
83,73,0.96,0,6.46,0.43,A320neo,short_haul,False,False,4.67,23.48,12.25,17.53,15.94,17.75,Maintenance
183,67,6.93,0,4.75,5.8,A320neo,short_haul,False,True,2.05,23.79,23.08,25.76,21.63,22.37,Cleaning
167,42,2.01,3,2.6,6.58,B737-800,long_haul,False,True,6.6,20.15,26.42,22.6,18.48,22.4,Catering
146,61,5.04,0,2.64,7.43,E195-E2,medium_haul,False,True,6.97,17.41,22.89,21.08,21.84,23.86,Refueling
134,51,9.45,2,2.89,0.99,A320neo,medium_haul,False,True,5.35,19.37,18.2,22.89,23.19,25.04,Refueling
202,12,5.5,0,3.98,5.62,A320neo,medium_haul,True,False,4.07,18.59,25.2,23.23,24.73,12.08,Catering
79,77,3.17,0,1.68,4.94,A320neo,short_haul,False,True,5.5,14.27,17.91,20.44,18.78,25.06,Refueling
78,31,3.22,2,2.19,1.41,B737-800,long_haul,False,True,3.66,18.65,13.97,17.87,18.55,16.78,Maintenance
85,69,0.83,3,4.65,5.35,B737-800,medium_haul,False,True,7.31,26.66,20.8,17.61,17.08,23.74,Maintenance
199,4,3.89,1,3.28,0.37,A321,short_haul,False,True,7.05,17.87,15.14,21.94,19.34,26.84,Refueling
78,71,4.34,0,0.0,8.96,E195-E2,medium_haul,False,True,6.91,9.49,26.41,20.89,20.17,23.31,Catering
209,12,1.59,2,3.66,4.98,E195-E2,short_haul,False,True,3.27,19.12,23.02,18.99,17.14,17.02,Catering
173,54,8.47,4,4.69,8.37,A320neo,medium_haul,False,False,7.43,28.26,28.34,24.76,22.71,20.7,Catering
188,74,1.29,2,6.01,5.66,B737-800,long_haul,False,True,5.02,25.91,26.52,25.06,21.7,23.48,Catering
137,23,1.73,2,3.71,7.71,E195-E2,medium_haul,False,True,4.84,20.19,24.92,16.07,16.84,17.98,Catering
162,66,2.16,1,2.01,9.17,B737-800,long_haul,True,True,2.96,14.96,29.55,24.5,22.85,21.08,Catering
91,82,9.07,3,3.5,6.96,A321,long_haul,True,True,7.81,26.63,24.69,22.04,26.63,28.74,Refueling
207,45,7.89,2,5.34,1.94,A320neo,medium_haul,True,True,4.97,28.49,19.41,25.73,27.12,25.11,Maintenance
75,16,2.19,1,6.65,4.68,A320neo,long_haul,False,True,0.9,21.84,19.03,16.54,16.55,16.7,Maintenance
93,3,2.98,0,4.36,7.91,B737-800,short_haul,False,True,3.3,17.8,23.23,17.78,14.58,19.16,Catering
152,11,2.34,2,1.19,5.45,A320neo,medium_haul,True,True,0.86,14.93,22.16,20.55,19.8,16.15,Catering
85,5,5.9,1,2.51,4.45,E195-E2,medium_haul,False,True,4.7,16.64,17.57,14.53,18.49,19.64,Refueling
89,74,4.76,0,4.68,3.82,A320neo,long_haul,False,True,3.7,20.51,20.34,22.77,19.64,23.97,Refueling
128,54,3.67,2,3.5,5.36,B737-800,short_haul,False,True,5.36,21.5,19.74,20.76,20.26,24.22,Refueling
72,82,7.17,1,2.96,9.11,E195-E2,long_haul,False,True,1.7,17.19,26.75,23.6,21.88,24.78,Catering
90,25,2.19,0,4.02,2.67,A320neo,short_haul,False,True,2.7,17.1,17.0,17.19,15.56,18.66,Refueling
76,45,2.88,0,5.08,8.62,B737-800,long_haul,False,True,1.55,19.28,28.0,17.45,17.23,17.99,Catering
128,41,1.38,1,1.3,2.63,A321,long_haul,False,True,1.28,10.55,16.59,22.58,20.3,20.39,Cleaning
163,71,6.09,2,2.97,6.13,B737-800,short_haul,False,True,4.53,20.9,23.34,23.99,21.51,21.88,Cleaning
210,24,2.2,1,2.75,5.6,A320neo,medium_haul,False,True,6.73,16.47,23.43,21.94,19.54,17.58,Catering
157,3,8.65,3,4.73,4.65,A321,long_haul,False,True,3.83,24.77,22.0,21.84,21.85,22.21,Maintenance
170,57,4.05,3,3.13,6.17,B737-800,medium_haul,False,True,2.83,20.0,23.45,21.99,20.34,22.6,Catering
200,26,4.66,3,3.11,5.43,A321,short_haul,False,True,7.68,20.22,23.82,20.32,19.61,25.1,Refueling
160,5,7.27,0,6.59,9.59,B737-800,short_haul,False,True,6.24,25.02,29.32,19.5,18.81,23.81,Catering
188,77,8.86,3,5.1,5.19,E195-E2,medium_haul,False,True,6.98,27.72,24.92,26.08,25.46,27.41,Maintenance
170,84,5.09,0,0.46,9.12,A320neo,short_haul,False,True,1.62,9.9,28.7,25.4,23.64,20.43,Catering
104,16,8.31,2,3.87,0.33,B737-800,medium_haul,False,True,7.2,23.15,15.66,17.65,19.36,22.54,Maintenance
71,45,1.38,1,5.1,6.16,A321,medium_haul,False,True,4.68,23.1,20.74,14.64,14.73,20.62,Maintenance
212,48,7.84,0,2.37,3.92,E195-E2,long_haul,False,True,1.66,12.09,22.98,26.96,26.43,19.78,Cleaning
74,65,4.16,2,4.3,0.05,A320neo,long_haul,True,True,0.14,20.57,10.5,19.41,19.4,19.48,Maintenance
115,55,2.44,2,3.73,4.82,A321,medium_haul,False,True,3.69,23.0,20.71,19.78,19.73,21.57,Maintenance
162,30,1.24,0,1.29,0.91,A321,medium_haul,True,True,5.95,10.68,13.57,20.24,18.62,23.24,Refueling
86,3,7.67,3,7.26,4.05,A320neo,short_haul,False,True,1.65,29.63,17.82,16.75,18.32,16.29,Maintenance
215,3,3.08,2,4.8,1.37,B737-800,medium_haul,False,True,4.07,20.0,19.48,20.54,21.21,19.77,Boarding
123,78,8.19,3,2.56,6.78,A320neo,medium_haul,False,True,5.28,22.47,23.95,26.14,26.88,27.11,Refueling
175,37,4.49,2,3.01,0.75,A321,medium_haul,True,False,7.64,20.98,15.41,20.19,21.37,18.6,Boarding
209,30,2.17,2,6.2,2.47,A320neo,long_haul,False,True,2.59,25.66,21.21,21.98,18.92,17.72,Maintenance
175,9,4.73,0,0.0,3.34,B737-800,short_haul,False,True,0.48,6.33,19.57,18.8,19.33,16.46,Catering
108,53,2.0,3,1.9,1.07,A321,long_haul,False,True,4.15,17.69,14.06,20.87,17.57,21.84,Refueling
194,73,6.34,4,3.85,7.73,A321,short_haul,True,True,1.17,25.58,26.7,24.48,28.16,18.69,Boarding
121,12,6.18,1,2.58,7.25,A321,medium_haul,False,True,0.42,13.09,24.22,20.0,17.14,19.14,Catering
79,49,1.11,0,0.0,5.22,B737-800,medium_haul,False,False,0.33,8.8,19.79,16.64,16.52,9.66,Catering
159,36,5.48,3,2.52,5.28,B737-800,short_haul,False,True,7.03,22.56,21.66,21.26,21.81,25.56,Refueling
97,68,7.71,3,2.44,5.06,B737-800,short_haul,False,True,1.0,18.03,20.46,21.41,20.1,21.59,Refueling
208,42,6.29,1,3.78,8.27,B737-800,short_haul,False,True,2.89,19.13,27.42,22.38,21.75,20.88,Catering
184,31,7.63,3,8.43,6.33,B737-800,short_haul,False,True,7.71,37.86,26.22,23.43,22.26,28.8,Maintenance
154,55,5.22,0,2.78,4.93,A320neo,medium_haul,True,True,0.0,13.55,21.25,23.65,22.85,16.24,Cleaning
185,81,4.3,1,3.97,4.1,E195-E2,short_haul,False,False,3.83,19.79,18.29,23.54,21.42,17.08,Cleaning
175,31,4.8,2,5.99,0.75,A321,medium_haul,False,True,1.09,27.04,15.32,20.93,19.17,18.62,Maintenance
137,49,7.57,0,2.82,2.06,E195-E2,long_haul,False,True,1.15,13.9,17.85,20.34,21.18,22.82,Refueling
87,21,9.03,0,3.96,8.74,A321,long_haul,True,True,5.58,18.75,25.86,21.48,23.62,25.87,Refueling
74,39,7.26,1,3.0,7.94,E195-E2,long_haul,False,False,3.47,17.57,25.14,18.57,18.18,16.89,Catering
89,15,1.19,1,6.19,6.13,B737-800,long_haul,False,True,4.14,26.04,21.89,16.67,15.53,18.73,Maintenance
122,47,1.63,3,5.08,6.81,A321,long_haul,False,True,7.88,27.0,23.79,17.84,18.3,23.41,Maintenance
129,70,1.91,3,5.34,5.03,A321,short_haul,False,True,4.6,28.02,18.93,16.59,19.97,24.89,Maintenance
182,53,1.51,1,3.44,2.5,E195-E2,short_haul,False,True,5.5,19.95,16.33,20.36,20.0,23.62,Refueling
173,25,0.62,0,3.96,4.94,A321,medium_haul,False,True,3.52,16.21,19.81,18.06,18.03,21.8,Refueling
168,67,8.61,2,2.43,5.83,A320neo,short_haul,False,True,4.02,18.18,24.39,22.88,23.72,23.79,Catering
72,41,0.69,1,2.76,6.83,A321,short_haul,False,True,3.27,15.02,21.88,15.61,14.7,19.13,Catering
94,24,2.77,1,3.28,0.01,B737-800,medium_haul,False,True,1.53,16.43,13.89,15.96,15.74,17.72,Refueling
217,46,2.88,0,5.17,1.71,E195-E2,short_haul,False,True,4.04,18.56,16.01,23.72,21.72,19.51,Cleaning
114,81,3.61,0,0.93,2.11,A320neo,medium_haul,False,True,1.21,9.62,19.8,21.99,20.31,19.93,Cleaning
184,48,7.03,0,0.0,3.32,B737-800,long_haul,True,True,7.13,8.7,22.37,22.11,26.35,26.05,Boarding
201,22,4.59,1,5.26,4.91,A321,short_haul,False,False,6.69,23.86,21.82,22.17,20.33,16.21,Maintenance
122,63,6.43,1,4.56,8.01,B737-800,short_haul,False,True,6.22,23.95,25.2,22.38,19.84,26.26,Refueling
132,23,6.55,0,2.51,3.8,E195-E2,medium_haul,False,True,7.13,16.71,20.13,19.44,19.82,24.61,Refueling
186,59,1.47,3,4.73,2.12,A321,long_haul,True,True,7.74,25.35,15.97,24.81,21.58,22.39,Maintenance
96,28,1.5,0,0.0,1.49,A321,medium_haul,False,False,4.23,8.95,15.94,15.41,16.77,15.69,Boarding
107,18,2.74,1,4.36,1.46,B737-800,short_haul,False,True,2.49,18.23,13.75,17.5,16.63,19.97,Refueling
142,62,2.83,1,2.82,5.42,B737-800,medium_haul,False,True,6.25,15.72,21.41,21.76,17.89,24.78,Refueling
122,74,2.98,2,1.94,8.36,A321,medium_haul,False,True,6.02,20.67,24.18,22.58,16.93,24.06,Catering
158,60,4.06,3,3.51,4.87,E195-E2,short_haul,False,True,7.19,23.9,20.34,20.87,21.5,23.75,Maintenance
117,68,2.37,2,3.3,7.04,A320neo,medium_haul,False,False,7.76,22.66,24.1,22.28,20.05,18.41,Catering
160,27,3.3,0,4.63,3.88,B737-800,short_haul,False,True,5.42,20.95,19.81,16.49,21.2,20.55,Boarding
94,13,3.26,1,5.65,0.32,A320neo,medium_haul,False,True,2.06,21.69,13.39,16.63,13.95,18.31,Maintenance
211,58,7.34,2,3.72,1.24,A320neo,short_haul,True,False,5.47,22.28,18.3,24.71,26.6,18.45,Boarding
213,39,1.83,1,4.29,7.04,E195-E2,short_haul,False,True,4.42,19.81,26.25,20.52,18.62,22.83,Catering
93,25,4.67,1,4.83,8.84,A320neo,short_haul,False,True,0.85,20.6,24.65,16.19,14.85,16.28,Catering
82,18,5.69,2,4.97,4.65,A320neo,medium_haul,False,True,5.81,23.88,18.06,16.28,19.15,21.35,Maintenance
189,82,2.45,1,4.86,6.11,B737-800,short_haul,False,True,5.55,23.54,24.46,23.16,20.58,23.98,Catering
170,19,2.23,1,1.5,0.05,A321,short_haul,False,True,7.7,12.95,14.09,17.28,17.73,22.35,Refueling
75,40,5.19,1,0.94,2.28,A320neo,long_haul,False,True,7.36,14.78,16.83,19.22,16.92,26.1,Refueling
78,51,6.08,1,0.52,2.38,B737-800,short_haul,True,True,6.76,12.04,14.63,20.01,19.92,25.05,Refueling
98,76,8.92,1,3.41,8.0,A321,long_haul,True,True,3.54,22.31,28.44,25.67,26.09,25.96,Catering
153,54,5.16,2,4.56,4.35,B737-800,medium_haul,True,False,2.83,20.84,21.29,20.38,23.4,15.37,Boarding
152,34,8.15,1,5.71,6.23,E195-E2,short_haul,True,True,1.96,23.39,23.05,19.15,25.46,23.72,Boarding
73,76,3.82,1,3.84,1.56,E195-E2,short_haul,False,True,2.4,18.81,11.44,17.37,18.99,21.63,Refueling
127,13,9.44,0,2.67,7.78,A321,medium_haul,False,True,2.27,13.58,24.73,22.95,21.18,20.37,Catering
100,82,1.39,0,3.65,5.35,A321,short_haul,False,True,7.06,16.58,19.09,21.13,17.34,24.93,Refueling
163,30,2.19,0,3.24,1.07,A320neo,short_haul,False,True,5.14,16.11,16.65,18.86,18.69,21.97,Refueling
125,82,7.0,1,4.96,3.52,A320neo,short_haul,False,False,0.74,21.32,18.43,23.15,22.22,13.56,Cleaning
100,32,4.79,2,4.77,7.44,B737-800,medium_haul,False,True,0.82,21.94,23.23,17.37,16.7,18.32,Catering
118,7,1.19,3,3.16,1.57,B737-800,short_haul,False,True,4.63,21.98,12.65,16.18,13.1,20.27,Maintenance
215,14,9.24,1,2.91,5.59,A321,long_haul,False,True,5.37,17.69,24.65,23.86,26.14,25.45,Boarding
164,3,3.22,1,2.82,0.29,A320neo,long_haul,False,True,7.97,18.72,16.32,19.27,20.26,23.25,Refueling
155,15,5.52,2,2.32,3.62,A321,short_haul,False,True,7.9,19.4,20.23,22.35,18.55,24.51,Refueling
121,27,5.14,1,5.71,4.06,B737-800,short_haul,False,True,2.4,23.51,19.63,17.74,17.91,19.57,Maintenance
124,72,9.26,0,3.52,8.08,A321,short_haul,False,True,4.81,21.35,23.34,24.46,22.84,26.09,Refueling
157,0,3.62,0,4.12,0.17,A320neo,long_haul,False,True,7.39,21.57,13.5,17.06,20.27,22.98,Refueling
154,10,8.77,4,5.09,4.52,A320neo,short_haul,True,False,0.38,24.6,22.99,20.58,24.38,9.57,Maintenance
175,26,2.87,1,4.2,8.85,A320neo,medium_haul,False,True,3.19,20.7,26.77,19.6,19.01,17.72,Catering
200,79,5.24,1,4.37,2.7,E195-E2,long_haul,False,True,4.14,21.19,19.43,27.39,24.28,25.81,Cleaning
182,52,0.96,3,3.01,7.55,A320neo,short_haul,False,False,2.25,20.31,26.33,21.47,17.73,11.27,Catering
120,78,8.64,0,2.62,7.68,A321,medium_haul,False,True,1.43,14.83,25.44,21.96,23.29,21.46,Catering
152,20,1.79,0,0.25,7.77,A320neo,medium_haul,True,True,7.11,10.98,25.47,18.17,19.86,24.04,Catering
171,68,4.07,1,4.92,8.58,E195-E2,short_haul,False,True,4.35,22.12,25.73,20.48,19.49,23.5,Catering
206,48,8.04,2,6.9,9.24,A320neo,medium_haul,True,True,6.97,29.21,31.99,26.89,27.44,25.32,Catering
142,21,2.64,1,1.92,6.85,A320neo,medium_haul,True,True,3.65,15.4,22.5,18.02,21.58,19.53,Catering
97,40,5.54,5,4.91,5.41,B737-800,medium_haul,False,False,4.22,30.64,19.74,20.79,17.51,17.37,Maintenance
165,30,6.88,0,4.65,8.59,B737-800,long_haul,True,True,5.51,22.28,28.26,20.83,22.24,24.0,Catering
83,84,7.51,1,5.39,8.26,E195-E2,medium_haul,False,False,1.32,23.22,25.19,22.83,23.25,12.56,Catering
209,36,3.27,0,1.84,5.05,A320neo,medium_haul,True,True,7.87,14.7,25.73,22.35,23.11,25.1,Catering
196,19,9.35,5,6.24,5.15,B737-800,long_haul,False,True,0.17,28.77,27.35,22.97,26.17,18.47,Maintenance
138,2,0.75,0,1.65,4.28,E195-E2,short_haul,False,True,6.63,11.21,15.71,16.1,15.62,20.4,Refueling
111,4,7.49,1,4.58,7.39,A321,short_haul,False,True,0.26,18.85,25.95,17.13,20.83,16.61,Catering
101,83,2.93,0,3.12,5.43,A320neo,short_haul,False,True,3.28,16.11,18.97,20.45,20.18,23.83,Refueling
176,22,1.68,3,4.45,3.57,E195-E2,short_haul,False,False,7.54,24.51,18.7,20.3,15.88,13.6,Maintenance
148,28,4.28,2,2.32,5.38,A321,medium_haul,False,True,3.75,16.53,20.93,19.43,19.78,20.19,Catering
85,26,4.68,1,0.0,6.32,B737-800,medium_haul,False,True,1.69,9.24,20.12,16.34,17.64,21.65,Refueling
97,23,7.92,2,3.75,5.34,A321,medium_haul,False,True,5.82,25.38,19.13,16.33,18.84,23.83,Maintenance
138,50,3.65,0,2.15,3.93,A321,long_haul,True,True,3.93,13.24,20.99,22.51,22.92,23.56,Refueling
103,45,2.59,3,4.26,5.23,B737-800,medium_haul,False,True,2.76,21.91,19.66,18.33,17.47,19.52,Maintenance
208,37,6.13,1,4.41,4.85,B737-800,short_haul,True,True,3.77,23.88,23.91,20.52,25.58,20.71,Boarding
115,75,7.0,3,2.7,2.58,A321,short_haul,False,False,7.49,23.37,16.16,23.16,23.67,24.55,Refueling
139,15,4.26,2,5.12,9.43,B737-800,short_haul,False,False,5.07,23.21,26.23,17.09,18.85,14.62,Catering
182,29,1.59,0,0.31,9.15,E195-E2,medium_haul,False,True,3.64,6.77,27.87,22.77,17.06,17.36,Catering
168,22,4.08,1,4.45,2.94,B737-800,medium_haul,True,False,3.11,18.8,18.74,20.08,21.82,12.29,Boarding
127,70,8.29,3,6.14,1.53,E195-E2,long_haul,False,False,2.41,28.73,19.52,22.78,24.95,18.04,Maintenance
188,38,6.61,2,4.46,3.14,E195-E2,medium_haul,False,True,0.02,22.2,21.36,23.75,21.9,18.91,Cleaning
83,11,2.67,1,3.42,4.18,B737-800,medium_haul,False,True,3.25,16.82,16.4,14.75,16.04,18.48,Refueling
89,43,9.19,1,3.15,5.76,E195-E2,long_haul,False,False,6.31,19.95,22.42,18.11,20.66,19.54,Catering
124,19,9.32,2,4.67,2.32,E195-E2,short_haul,False,True,6.87,25.79,19.21,17.04,21.31,26.47,Refueling
197,59,4.29,1,0.5,0.1,B737-800,short_haul,False,True,1.49,10.75,13.48,23.53,23.33,21.6,Cleaning
185,43,6.5,2,3.18,0.15,A321,short_haul,True,True,4.63,19.79,17.09,20.93,23.23,23.75,Refueling
87,16,0.7,2,3.9,7.22,B737-800,short_haul,False,True,0.23,18.62,17.98,11.3,12.97,12.92,Maintenance
177,66,6.98,0,3.16,5.93,E195-E2,medium_haul,False,True,6.3,17.9,28.33,22.57,25.46,24.42,Catering
211,79,5.72,3,4.0,2.64,E195-E2,short_haul,False,False,1.33,22.61,22.81,25.9,21.61,14.46,Cleaning
153,29,5.55,3,6.72,8.46,E195-E2,short_haul,False,True,6.66,32.8,24.87,19.52,20.38,23.33,Maintenance
92,5,5.73,1,1.14,7.48,A320neo,long_haul,True,False,7.48,13.9,24.7,18.61,21.74,17.46,Catering
142,53,3.41,0,0.0,2.31,A320neo,medium_haul,False,True,3.36,6.55,16.87,22.68,16.97,20.79,Cleaning
167,69,2.17,2,4.31,2.39,B737-800,short_haul,False,True,5.49,21.84,17.14,22.4,21.47,23.38,Refueling
106,53,1.64,0,2.18,5.35,E195-E2,medium_haul,True,True,5.2,14.95,18.49,19.16,19.87,19.85,Boarding
190,32,6.26,2,2.76,5.37,A321,long_haul,False,True,5.96,21.63,24.63,22.91,22.29,24.06,Catering
106,46,1.01,0,0.58,8.19,B737-800,long_haul,False,False,6.93,12.16,23.24,18.07,15.54,15.76,Catering
175,37,5.37,0,3.44,4.26,A320neo,medium_haul,False,False,7.16,16.05,20.13,20.42,22.26,19.79,Boarding
71,45,8.44,2,4.62,6.04,A320neo,medium_haul,True,True,5.42,26.21,23.33,20.92,22.46,22.01,Maintenance
119,43,7.07,0,2.55,4.66,E195-E2,medium_haul,False,True,4.04,15.99,20.8,19.56,23.3,19.22,Boarding
80,28,2.01,1,1.73,7.38,A320neo,medium_haul,True,True,1.87,10.43,21.44,17.99,16.91,16.09,Catering
120,13,6.82,0,0.86,1.45,A321,medium_haul,False,False,4.28,9.99,15.54,17.63,18.45,19.05,Refueling
77,27,3.98,3,4.96,2.95,A321,short_haul,False,True,0.88,25.57,15.9,14.1,13.44,20.05,Maintenance
106,27,3.76,0,3.79,5.18,E195-E2,short_haul,False,True,7.33,17.74,19.92,19.06,15.3,23.52,Refueling
189,23,9.42,4,7.66,8.29,A321,long_haul,False,True,1.21,32.94,27.59,24.1,25.64,18.04,Maintenance
148,28,1.16,2,5.77,3.13,B737-800,short_haul,True,True,1.31,23.22,18.16,17.76,19.31,16.24,Maintenance
107,24,6.06,2,4.04,3.08,B737-800,short_haul,False,False,2.45,23.67,14.49,15.89,19.16,13.31,Maintenance
151,13,5.35,0,2.73,5.17,B737-800,long_haul,False,True,7.84,15.69,21.16,20.49,21.28,23.5,Refueling
121,31,6.76,2,7.23,7.24,B737-800,long_haul,False,True,6.12,30.87,24.22,17.09,19.78,24.25,Maintenance
214,44,3.27,0,3.15,9.42,A320neo,medium_haul,False,True,6.99,18.84,29.03,23.11,23.13,25.14,Catering
156,1,9.5,1,1.38,0.96,A320neo,long_haul,False,True,4.69,17.33,17.6,20.63,21.55,21.27,Boarding
127,53,9.1,2,4.26,8.92,A321,medium_haul,False,False,3.88,23.66,27.74,20.89,22.56,17.95,Catering
159,45,5.96,3,5.11,7.03,A321,short_haul,True,True,7.62,29.31,24.58,20.36,23.04,25.71,Maintenance
144,56,4.09,3,4.96,6.53,E195-E2,short_haul,True,True,0.55,23.66,21.79,23.99,23.79,18.07,Cleaning
186,81,6.91,1,2.6,1.68,B737-800,long_haul,True,True,1.04,16.41,19.65,30.36,24.88,22.22,Cleaning
198,12,3.54,1,2.36,6.88,E195-E2,short_haul,False,True,5.8,18.45,22.41,20.85,21.13,18.64,Catering
158,0,6.77,2,5.87,1.62,A321,short_haul,True,True,7.0,29.73,15.6,19.3,22.03,22.85,Maintenance
148,54,4.45,2,4.93,2.4,E195-E2,long_haul,True,True,5.56,25.81,19.86,22.63,25.44,21.42,Maintenance
140,68,1.87,2,4.71,6.47,A321,short_haul,False,True,1.79,23.78,23.12,22.6,16.56,20.84,Maintenance
208,12,7.34,0,3.13,1.29,A321,long_haul,True,True,1.81,14.42,20.94,23.73,28.48,19.36,Boarding
100,51,9.12,0,1.23,4.14,A321,short_haul,True,True,4.3,11.1,19.97,17.75,21.44,25.11,Refueling
209,4,3.44,2,5.32,8.88,A321,medium_haul,False,True,5.83,22.51,28.7,20.82,18.8,23.06,Catering
149,32,6.64,4,3.23,7.65,E195-E2,medium_haul,False,False,2.51,23.12,24.04,19.28,21.8,15.36,Catering
190,33,3.41,1,4.47,1.63,E195-E2,medium_haul,False,True,6.62,22.26,17.83,24.03,20.0,24.04,Refueling
183,42,2.01,0,1.6,3.17,B737-800,short_haul,False,True,5.14,12.0,16.13,20.4,19.08,21.76,Refueling
201,41,6.06,0,5.24,3.49,B737-800,short_haul,True,True,0.81,20.84,19.59,21.42,25.0,17.69,Boarding
203,29,8.21,0,1.38,9.29,B737-800,medium_haul,False,True,0.99,12.0,30.47,24.12,24.09,18.05,Catering
157,36,0.56,0,2.36,0.58,A320neo,short_haul,False,False,2.9,12.31,13.28,18.79,14.6,12.28,Cleaning
