id,flight_number,aircraft_type,route,route_class,eta,gate,passenger_load,arrival_delay,gate_congestion,assistance_request,assistance_equipment_confirmed,assistance_localization_status,inventory_shortage_score,trolley_availability,service_profile,catering_complexity,turnaround_pressure,item_criticality,inventory_category,malfunction_count,malfunction_severity,component_type,aircraft_age_cycles,flight_duration_hr,cabin_temperature,humidity,cycles_since_install,wear_index,environmental_stress,weather_disturbance,refueling_required,cabin_report_notes,reported_components,regime,arrival_delay_regime,gate_congestion_regime,malfunction_count_regime,malfunction_severity_regime,inventory_shortage_regime,trolley_availability_regime,passenger_load_regime,assistance_readiness_regime,weather_regime
jatm-0834-composite-multi-risk,JATM-0834,B737-800,ZRH -> HAM,medium_haul,15:11,B20,202,65,8.06,False,False,Pending gate coordination,6.0,0.31,business_priority,6.86,9.44,9.19,meal,2,7.1,lavatory_sensor,10876,2.23,22.6,48.11,3071,76.78,7.75,2.95,True,['Controlled synthetic composite multi risk evaluation case.'],"['lavatory sensor', 'meal']",composite_multi_risk,high,high,medium,high,medium,low,high,not_required,medium
jatm-0835-low-risk-routine,JATM-0835,E195-E2,DUB -> BER,medium_haul,16:18,C21,106,5,1.92,False,False,Pending gate coordination,1.66,0.89,business_priority,2.16,2.31,3.93,wheelchair_kit,1,1.55,cabin_light_driver,12810,1.4,21.26,31.25,477,26.46,1.5,1.16,True,['Controlled synthetic low risk routine evaluation case.'],"['cabin light driver', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0836-maintenance-heavy,JATM-0836,A321,MAD -> FRA,medium_haul,17:25,D22,111,27,4.07,False,False,Pending gate coordination,5.27,0.61,business_priority,4.31,3.73,4.48,mixed_service,4,7.69,galley_chiller,10744,3.15,26.91,75.7,3735,71.23,9.31,3.24,False,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'mixed service']",maintenance_heavy,high,medium,high,high,medium,medium,low,not_required,medium
jatm-0837-inventory-heavy,JATM-0837,E195-E2,MUC -> LHR,medium_haul,18:32,A01,189,5,5.11,False,False,Pending gate coordination,9.05,0.47,business_priority,6.02,5.65,6.35,beverage,2,1.28,cabin_light_driver,12780,2.27,25.58,41.7,1218,27.72,4.15,2.23,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'beverage']",inventory_heavy,low,medium,medium,low,high,medium,high,not_required,medium
jatm-0838-congestion-delay-heavy,JATM-0838,E195-E2,OSL -> BER,medium_haul,19:39,B02,204,24,7.62,False,False,Pending gate coordination,4.28,0.52,business_priority,4.39,8.62,3.69,meal,0,1.88,lavatory_sensor,15603,2.99,22.41,28.45,1314,33.37,4.63,5.83,False,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'meal']",congestion_delay_heavy,high,high,low,low,medium,medium,high,not_required,high
jatm-0839-assistance-readiness,JATM-0839,B737-800,AMS -> VIE,long_haul,20:46,C03,148,14,5.98,True,False,Pending gate coordination,2.82,0.83,high_turnover,2.83,3.12,2.35,wheelchair_kit,1,1.09,seat_power_unit,7752,3.18,26.33,26.81,474,41.24,4.63,2.7,True,['Controlled synthetic assistance readiness evaluation case.'],"['seat power unit', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,low,high,medium,unconfirmed,medium
jatm-0840-composite-multi-risk,JATM-0840,A320neo,CPH -> MUC,long_haul,21:53,D04,168,55,9.23,True,False,Pending gate coordination,8.99,0.25,late_rotation,6.72,8.93,6.78,duty_free,2,9.17,ife_display,20166,1.56,21.21,29.81,2290,86.13,4.86,6.85,True,['Controlled synthetic composite multi risk evaluation case.'],"['ife display', 'duty free']",composite_multi_risk,high,high,medium,high,high,low,medium,unconfirmed,high
jatm-0841-low-risk-routine,JATM-0841,A320neo,FRA -> BCN,medium_haul,14:00,A05,134,6,2.11,False,False,Pending gate coordination,0.8,0.94,high_turnover,1.72,1.71,3.55,wheelchair_kit,1,1.7,lavatory_sensor,9859,0.98,26.3,35.35,1038,37.41,2.45,0.34,True,['Controlled synthetic low risk routine evaluation case.'],"['lavatory sensor', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0842-maintenance-heavy,JATM-0842,E195-E2,CGN -> PMI,long_haul,15:07,B06,154,16,3.87,False,False,Pending gate coordination,1.46,0.72,late_rotation,3.48,3.59,4.17,mixed_service,5,9.49,galley_chiller,20129,1.82,27.0,38.01,3608,72.15,8.17,3.08,True,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'mixed service']",maintenance_heavy,medium,low,high,high,low,high,medium,not_required,medium
jatm-0843-inventory-heavy,JATM-0843,E195-E2,VIE -> MUC,short_haul,16:14,C07,187,7,5.06,False,False,Pending gate coordination,7.44,0.42,late_rotation,8.78,8.28,6.07,mixed_service,0,2.06,lavatory_sensor,11335,2.8,24.43,43.16,1779,33.65,4.31,1.85,True,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'mixed service']",inventory_heavy,low,medium,low,low,high,low,high,not_required,low
jatm-0844-congestion-delay-heavy,JATM-0844,B737-800,ZRH -> HAM,medium_haul,17:21,D08,166,65,9.26,True,False,Pending gate coordination,5.61,0.54,late_rotation,5.8,9.68,5.5,duty_free,0,3.23,seat_power_unit,19353,1.25,24.97,37.0,1075,29.73,4.24,2.84,False,['Controlled synthetic congestion delay heavy evaluation case.'],"['seat power unit', 'duty free']",congestion_delay_heavy,high,high,low,low,medium,medium,medium,unconfirmed,medium
jatm-0845-assistance-readiness,JATM-0845,E195-E2,DUB -> BER,short_haul,18:28,A09,91,9,2.34,True,True,Pending gate coordination,2.53,0.71,business_priority,2.82,2.27,4.94,wheelchair_kit,1,2.76,galley_chiller,16279,1.05,23.84,43.17,529,34.2,5.37,0.97,False,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,medium,low,low,low,low,medium,low,confirmed,low
jatm-0846-composite-multi-risk,JATM-0846,B737-800,MAD -> FRA,long_haul,19:35,B10,199,31,6.34,False,False,Pending gate coordination,7.78,0.29,high_turnover,7.84,9.17,8.35,beverage,4,6.26,seat_power_unit,17272,1.55,23.74,29.71,3470,74.58,7.31,3.94,True,['Controlled synthetic composite multi risk evaluation case.'],"['seat power unit', 'beverage']",composite_multi_risk,high,medium,high,medium,high,low,high,not_required,medium
jatm-0847-low-risk-routine,JATM-0847,A321,MUC -> LHR,short_haul,20:42,C11,135,4,2.04,False,False,Pending gate coordination,2.76,0.96,business_priority,3.05,2.88,3.83,wheelchair_kit,1,0.85,ife_display,7164,2.9,22.99,42.83,342,12.32,0.88,0.55,True,['Controlled synthetic low risk routine evaluation case.'],"['ife display', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0848-maintenance-heavy,JATM-0848,A320neo,OSL -> BER,medium_haul,21:49,D12,176,8,6.38,False,False,Pending gate coordination,2.86,0.62,late_rotation,5.64,2.11,4.74,wheelchair_kit,7,6.59,galley_chiller,10957,1.99,33.72,65.6,3092,83.17,7.31,2.6,False,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'wheelchair kit']",maintenance_heavy,medium,medium,high,high,low,medium,high,not_required,medium
jatm-0849-inventory-heavy,JATM-0849,A320neo,AMS -> VIE,long_haul,14:56,A13,173,20,4.08,False,False,Pending gate coordination,9.2,0.46,business_priority,6.77,7.28,6.39,meal,0,1.71,galley_chiller,20006,1.87,21.24,35.7,1592,29.75,3.64,3.07,True,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'meal']",inventory_heavy,medium,medium,low,low,high,medium,medium,not_required,medium
jatm-0850-congestion-delay-heavy,JATM-0850,A321,CPH -> MUC,medium_haul,15:03,B14,209,22,8.15,True,False,Pending gate coordination,4.07,0.51,standard,2.89,9.09,5.1,wheelchair_kit,1,1.14,galley_chiller,9880,2.36,23.46,48.66,1590,42.13,3.15,3.06,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['galley chiller', 'wheelchair kit']",congestion_delay_heavy,medium,high,low,low,medium,medium,high,unconfirmed,medium
jatm-0851-assistance-readiness,JATM-0851,A321,FRA -> BCN,short_haul,16:10,C15,134,3,5.41,True,True,Pending gate coordination,1.91,0.85,standard,2.21,2.3,5.35,wheelchair_kit,1,2.03,seat_power_unit,21874,2.62,23.65,30.68,1267,58.69,1.72,3.11,False,['Controlled synthetic assistance readiness evaluation case.'],"['seat power unit', 'wheelchair kit']",assistance_readiness,low,medium,low,low,low,high,medium,confirmed,medium
jatm-0852-composite-multi-risk,JATM-0852,E195-E2,CGN -> PMI,long_haul,17:17,D16,189,29,9.14,False,False,Pending gate coordination,8.41,0.21,late_rotation,9.34,7.03,6.09,mixed_service,4,6.6,seat_power_unit,15784,1.01,20.23,41.73,2062,74.76,7.42,2.12,True,['Controlled synthetic composite multi risk evaluation case.'],"['seat power unit', 'mixed service']",composite_multi_risk,high,high,high,high,high,low,high,not_required,medium
jatm-0853-low-risk-routine,JATM-0853,E195-E2,VIE -> MUC,medium_haul,18:24,A17,96,6,2.91,False,False,Pending gate coordination,1.33,0.86,standard,1.66,2.51,3.32,duty_free,0,1.73,seat_power_unit,7583,1.28,21.75,43.68,1094,36.52,1.44,0.64,True,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'duty free']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0854-maintenance-heavy,JATM-0854,E195-E2,ZRH -> HAM,short_haul,19:31,B18,106,14,7.2,False,False,Pending gate coordination,1.23,0.64,business_priority,5.24,3.67,3.48,wheelchair_kit,4,8.93,seat_power_unit,18676,1.6,28.53,49.44,2457,72.88,8.49,2.96,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'wheelchair kit']",maintenance_heavy,medium,high,high,high,low,medium,low,not_required,medium
jatm-0855-inventory-heavy,JATM-0855,B737-800,DUB -> BER,short_haul,20:38,C19,159,11,5.23,False,False,Pending gate coordination,7.29,0.47,late_rotation,7.93,8.51,8.61,mixed_service,2,0.49,ife_display,11642,1.83,21.79,38.14,497,29.38,3.3,2.76,True,['Controlled synthetic inventory heavy evaluation case.'],"['ife display', 'mixed service']",inventory_heavy,medium,medium,medium,low,high,medium,medium,not_required,medium
jatm-0856-congestion-delay-heavy,JATM-0856,E195-E2,MAD -> FRA,short_haul,21:45,D20,150,64,7.62,False,False,Pending gate coordination,2.97,0.53,high_turnover,3.04,8.84,4.43,mixed_service,1,2.63,ife_display,17588,2.2,21.74,41.38,1283,36.17,2.24,3.22,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['ife display', 'mixed service']",congestion_delay_heavy,high,high,low,low,low,medium,medium,not_required,medium
jatm-0857-assistance-readiness,JATM-0857,A321,MUC -> LHR,medium_haul,14:52,A21,171,1,4.31,True,False,Pending gate coordination,2.41,0.8,standard,3.2,4.77,4.51,wheelchair_kit,0,1.38,galley_chiller,7703,1.04,24.72,44.72,857,34.61,4.99,2.76,True,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,low,medium,low,low,low,high,medium,unconfirmed,medium
jatm-0858-composite-multi-risk,JATM-0858,A321,OSL -> BER,medium_haul,15:59,B22,204,40,7.09,True,True,Pending gate coordination,6.56,0.39,high_turnover,7.89,8.01,6.64,beverage,6,6.25,cabin_light_driver,13146,3.12,20.56,30.63,2994,65.04,7.45,6.29,True,['Controlled synthetic composite multi risk evaluation case.'],"['cabin light driver', 'beverage']",composite_multi_risk,high,high,high,medium,high,low,high,confirmed,high
jatm-0859-low-risk-routine,JATM-0859,B737-800,AMS -> VIE,medium_haul,16:06,C01,97,5,3.2,False,False,Pending gate coordination,2.67,0.81,high_turnover,2.29,2.4,2.61,mixed_service,0,1.49,seat_power_unit,20966,1.77,21.35,26.1,1070,33.27,1.63,1.04,True,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'mixed service']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0860-maintenance-heavy,JATM-0860,A321,CPH -> MUC,medium_haul,17:13,D02,88,19,4.34,False,False,Pending gate coordination,2.21,0.76,business_priority,2.84,4.44,4.96,mixed_service,5,6.74,seat_power_unit,20322,1.94,27.22,40.5,3584,76.71,9.43,1.09,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'mixed service']",maintenance_heavy,medium,medium,high,high,low,high,low,not_required,low
jatm-0861-inventory-heavy,JATM-0861,E195-E2,FRA -> BCN,medium_haul,18:20,A03,209,6,3.91,False,False,Pending gate coordination,8.32,0.19,business_priority,8.66,7.22,6.26,beverage,0,0.47,galley_chiller,12387,1.84,25.69,48.8,1474,29.61,4.53,2.88,True,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'beverage']",inventory_heavy,low,low,low,low,high,low,high,not_required,medium
jatm-0862-congestion-delay-heavy,JATM-0862,E195-E2,CGN -> PMI,short_haul,19:27,B04,157,60,6.96,False,False,Pending gate coordination,2.71,0.72,late_rotation,2.94,6.96,2.17,wheelchair_kit,2,3.98,ife_display,16416,2.09,24.17,34.24,1185,20.98,4.06,6.99,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['ife display', 'wheelchair kit']",congestion_delay_heavy,high,medium,medium,medium,low,high,medium,not_required,high
jatm-0863-assistance-readiness,JATM-0863,E195-E2,VIE -> MUC,long_haul,20:34,C05,173,18,4.92,True,False,Pending gate coordination,2.11,0.8,high_turnover,2.54,2.0,4.29,wheelchair_kit,1,0.68,cabin_light_driver,8068,1.26,21.42,25.46,993,31.04,1.8,0.37,True,['Controlled synthetic assistance readiness evaluation case.'],"['cabin light driver', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,low,high,medium,unconfirmed,low
jatm-0864-composite-multi-risk,JATM-0864,B737-800,ZRH -> HAM,short_haul,21:41,D06,203,62,6.93,True,True,Pending gate coordination,5.94,0.49,late_rotation,7.62,7.75,7.55,duty_free,2,6.57,seat_power_unit,16390,3.05,20.51,39.45,2758,67.34,8.5,5.07,True,['Controlled synthetic composite multi risk evaluation case.'],"['seat power unit', 'duty free']",composite_multi_risk,high,medium,medium,high,medium,medium,high,confirmed,high
jatm-0865-low-risk-routine,JATM-0865,A321,DUB -> BER,short_haul,14:48,A07,88,0,1.78,False,False,Pending gate coordination,1.56,0.88,business_priority,3.32,3.45,2.31,wheelchair_kit,0,1.74,seat_power_unit,13631,3.18,24.78,25.11,417,13.17,2.29,0.22,True,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0866-maintenance-heavy,JATM-0866,E195-E2,MAD -> FRA,short_haul,15:55,B08,151,25,7.2,False,False,Pending gate coordination,1.26,0.8,high_turnover,2.29,2.87,2.87,meal,7,6.55,seat_power_unit,9894,1.04,31.64,64.34,2976,70.84,6.62,0.16,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'meal']",maintenance_heavy,high,high,high,high,low,high,medium,not_required,low
jatm-0867-inventory-heavy,JATM-0867,A321,MUC -> LHR,long_haul,16:02,C09,190,11,6.25,False,False,Pending gate coordination,9.2,0.43,business_priority,7.6,7.18,7.45,beverage,2,3.33,ife_display,10269,2.05,25.74,32.63,1340,56.51,3.59,3.07,True,['Controlled synthetic inventory heavy evaluation case.'],"['ife display', 'beverage']",inventory_heavy,medium,medium,medium,low,high,low,high,not_required,medium
jatm-0868-congestion-delay-heavy,JATM-0868,A320neo,OSL -> BER,short_haul,17:09,D10,190,39,8.15,False,False,Pending gate coordination,5.53,0.82,business_priority,5.48,8.1,4.13,beverage,1,1.36,seat_power_unit,9368,1.16,23.26,36.32,1208,53.57,3.67,4.11,False,['Controlled synthetic congestion delay heavy evaluation case.'],"['seat power unit', 'beverage']",congestion_delay_heavy,high,high,low,low,medium,high,high,not_required,medium
jatm-0869-assistance-readiness,JATM-0869,E195-E2,AMS -> VIE,short_haul,18:16,A11,91,10,3.84,True,False,Pending gate coordination,1.62,0.69,business_priority,4.78,3.72,3.98,wheelchair_kit,1,2.06,galley_chiller,6804,2.51,24.83,24.27,1397,60.01,5.02,2.11,False,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,medium,low,low,low,low,medium,low,unconfirmed,medium
jatm-0870-composite-multi-risk,JATM-0870,A320neo,CPH -> MUC,medium_haul,19:23,B12,198,62,7.58,False,False,Pending gate coordination,6.01,0.57,business_priority,9.51,8.41,8.08,mixed_service,3,9.0,cabin_light_driver,11178,2.48,25.54,23.78,3627,83.18,7.94,2.53,True,['Controlled synthetic composite multi risk evaluation case.'],"['cabin light driver', 'mixed service']",composite_multi_risk,high,high,medium,high,medium,medium,high,not_required,medium
jatm-0871-low-risk-routine,JATM-0871,A320neo,FRA -> BCN,long_haul,20:30,C13,92,0,3.39,False,False,Pending gate coordination,2.16,0.82,late_rotation,2.16,1.89,2.62,duty_free,1,0.37,lavatory_sensor,20365,2.18,20.57,22.97,627,18.59,0.63,1.15,True,['Controlled synthetic low risk routine evaluation case.'],"['lavatory sensor', 'duty free']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0872-maintenance-heavy,JATM-0872,E195-E2,CGN -> PMI,long_haul,21:37,D14,107,28,6.43,False,False,Pending gate coordination,3.15,0.59,late_rotation,5.3,2.01,3.29,duty_free,6,6.72,seat_power_unit,20361,1.81,32.06,45.21,4038,87.97,7.85,1.82,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'duty free']",maintenance_heavy,high,medium,high,high,low,medium,low,not_required,low
jatm-0873-inventory-heavy,JATM-0873,B737-800,VIE -> MUC,medium_haul,14:44,A15,153,17,4.79,True,True,Pending gate coordination,7.96,0.26,business_priority,8.11,6.54,8.53,meal,2,1.9,galley_chiller,15342,1.17,26.47,40.58,2089,35.61,2.58,1.01,True,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'meal']",inventory_heavy,medium,medium,medium,low,high,low,medium,confirmed,low
jatm-0874-congestion-delay-heavy,JATM-0874,B737-800,ZRH -> HAM,short_haul,15:51,B16,213,60,7.4,False,False,Pending gate coordination,4.75,0.77,high_turnover,2.23,7.01,5.04,beverage,2,2.6,lavatory_sensor,18396,1.64,23.97,47.3,2160,29.1,5.35,2.71,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'beverage']",congestion_delay_heavy,high,high,medium,low,medium,high,high,not_required,medium
jatm-0875-assistance-readiness,JATM-0875,A321,DUB -> BER,long_haul,16:58,C17,171,4,4.85,True,False,Pending gate coordination,0.81,0.8,business_priority,2.91,4.45,2.89,wheelchair_kit,0,2.42,lavatory_sensor,18609,2.63,23.46,38.42,1917,38.3,2.87,3.39,True,['Controlled synthetic assistance readiness evaluation case.'],"['lavatory sensor', 'wheelchair kit']",assistance_readiness,low,medium,low,low,low,high,medium,unconfirmed,medium
jatm-0876-composite-multi-risk,JATM-0876,A320neo,MAD -> FRA,medium_haul,17:05,D18,210,21,9.25,True,True,Pending gate coordination,7.49,0.35,business_priority,8.76,8.41,7.36,beverage,6,6.33,ife_display,17036,2.58,25.16,28.01,2796,60.8,6.15,6.7,True,['Controlled synthetic composite multi risk evaluation case.'],"['ife display', 'beverage']",composite_multi_risk,medium,high,high,medium,high,low,high,confirmed,high
jatm-0877-low-risk-routine,JATM-0877,B737-800,MUC -> LHR,short_haul,18:12,A19,96,0,3.53,False,False,Pending gate coordination,1.43,0.92,high_turnover,2.41,3.76,2.01,meal,1,0.3,lavatory_sensor,21404,1.13,22.95,43.98,333,36.61,1.13,0.11,True,['Controlled synthetic low risk routine evaluation case.'],"['lavatory sensor', 'meal']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0878-maintenance-heavy,JATM-0878,A321,OSL -> BER,short_haul,19:19,B20,178,22,6.71,True,True,Pending gate coordination,3.62,0.67,business_priority,3.86,4.54,5.66,mixed_service,4,7.42,galley_chiller,10151,2.71,27.2,38.25,2584,81.69,8.44,2.36,True,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'mixed service']",maintenance_heavy,medium,medium,high,high,medium,medium,high,confirmed,medium
jatm-0879-inventory-heavy,JATM-0879,B737-800,AMS -> VIE,long_haul,20:26,C21,153,5,5.01,False,False,Pending gate coordination,8.99,0.46,business_priority,6.51,5.93,9.25,beverage,0,2.78,cabin_light_driver,11038,1.24,26.44,50.0,669,35.44,3.5,2.42,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'beverage']",inventory_heavy,low,medium,low,low,high,medium,medium,not_required,medium
