scenario_id,flight_number,regime,readiness_score,criticality_score,alert_level,at_risk,assistance_request,assistance_equipment_confirmed,assistance_readiness_state,action_queue_size,p1_action_count,p2_action_count,top_action_category,maintenance_failure_probability,maintenance_urgency,maintenance_remaining_flights,inventory_shortage_risk,inventory_risk_level,bottleneck_dominant,bottleneck_confidence,expected_delay_risk_min,expected_benefit_min,proactive_vs_reactive_delta_min,bottleneck_prob_maintenance,bottleneck_prob_catering,bottleneck_prob_cleaning,bottleneck_prob_boarding,bottleneck_prob_refueling,action_count_maintenance,action_count_inventory_catering,action_count_assistance,action_count_gate_turnaround,action_count_occ_coordination,action_count_boarding,action_count_refueling,action_count_cleaning,action_count_operator_oversight
jatm-0831-inventory-heavy,JATM-0831,inventory_heavy,58.3,64.8,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.294,OK,38,0.876,HIGH,Catering,0.965,17.5,7.0,8.2,0.0,0.965,0.016,0.019,0.0,0,2,0,0,1,0,0,0,1
jatm-0832-congestion-delay-heavy,JATM-0832,congestion_delay_heavy,46.7,68.0,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.143,OK,52,0.873,HIGH,Refueling,0.463,15.0,5.0,6.2,0.0,0.017,0.169,0.35,0.463,0,1,0,1,1,0,1,0,1
jatm-0833-assistance-readiness,JATM-0833,assistance_readiness,58.9,59.1,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.384,OK,31,0.278,LOW,Boarding,0.856,14.8,6.4,7.6,0.0,0.018,0.085,0.856,0.04,0,0,1,2,1,0,0,0,1
jatm-0834-composite-multi-risk,JATM-0834,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.765,CRITICAL,3,0.88,HIGH,Maintenance,0.89,23.8,8.1,9.3,0.89,0.017,0.056,0.034,0.003,2,1,0,1,1,0,0,0,1
jatm-0835-low-risk-routine,JATM-0835,low_risk_routine,83.1,26.4,Routine,False,False,False,not_required,2,0,0,Cleaning,0.106,OK,53,0.185,LOW,Cleaning,0.516,8.9,3.4,4.6,0.008,0.044,0.516,0.212,0.221,0,0,0,0,0,0,0,1,1
jatm-0836-maintenance-heavy,JATM-0836,maintenance_heavy,22.5,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.918,CRITICAL,0,0.429,LOW,Maintenance,1.0,21.3,7.8,9.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0837-inventory-heavy,JATM-0837,inventory_heavy,60.6,61.4,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.208,OK,45,0.81,HIGH,Catering,0.997,16.7,6.7,7.9,0.0,0.997,0.002,0.001,0.0,0,2,0,0,1,0,0,0,1
jatm-0838-congestion-delay-heavy,JATM-0838,congestion_delay_heavy,56.8,60.0,Watch,True,False,False,not_required,6,1,3,Inventory/Catering,0.187,OK,40,0.871,HIGH,Boarding,0.586,14.6,5.5,6.7,0.0,0.092,0.319,0.586,0.003,0,1,0,3,1,0,0,0,1
jatm-0839-assistance-readiness,JATM-0839,assistance_readiness,60.7,54.1,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.128,OK,52,0.303,LOW,Boarding,0.836,12.8,5.7,6.9,0.0,0.022,0.115,0.836,0.028,0,0,1,1,1,0,0,0,1
jatm-0840-composite-multi-risk,JATM-0840,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.76,CRITICAL,4,0.88,HIGH,Maintenance,0.994,24.0,9.3,10.5,0.994,0.005,0.0,0.0,0.0,2,1,1,1,1,0,0,0,1
jatm-0841-low-risk-routine,JATM-0841,low_risk_routine,80.2,32.0,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.206,OK,45,0.156,LOW,Cleaning,0.647,10.6,4.1,5.3,0.003,0.017,0.647,0.272,0.059,0,0,0,0,1,0,0,1,1
jatm-0842-maintenance-heavy,JATM-0842,maintenance_heavy,29.2,98.8,Critical,True,False,False,not_required,6,1,4,Maintenance,0.926,CRITICAL,0,0.493,ELEVATED,Maintenance,1.0,21.0,8.0,9.2,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0843-inventory-heavy,JATM-0843,inventory_heavy,59.2,63.7,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.266,OK,37,0.875,HIGH,Catering,0.974,17.4,7.0,8.2,0.0,0.974,0.011,0.013,0.001,0,2,0,0,1,0,0,0,1
jatm-0844-congestion-delay-heavy,JATM-0844,congestion_delay_heavy,26.8,95.1,Critical,True,True,False,unconfirmed,6,3,1,Inventory/Catering,0.236,OK,40,0.872,HIGH,Boarding,0.928,20.3,7.6,8.8,0.0,0.017,0.055,0.928,0.0,0,1,1,2,1,0,0,0,1
jatm-0845-assistance-readiness,JATM-0845,assistance_readiness,75.4,40.0,Routine,False,True,True,confirmed,3,0,1,OCC coordination,0.215,OK,43,0.277,LOW,Boarding,0.813,12.8,4.9,6.1,0.05,0.028,0.108,0.813,0.001,0,0,0,1,1,0,0,0,1
jatm-0846-composite-multi-risk,JATM-0846,composite_multi_risk,12.2,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.825,CRITICAL,1,0.88,HIGH,Maintenance,0.903,22.3,8.3,9.5,0.903,0.092,0.004,0.001,0.0,2,1,0,1,1,0,0,0,1
jatm-0847-low-risk-routine,JATM-0847,low_risk_routine,83.8,25.1,Routine,False,False,False,not_required,2,0,0,Cleaning,0.118,OK,54,0.212,LOW,Cleaning,0.446,8.5,3.3,4.5,0.001,0.127,0.446,0.258,0.168,0,0,0,0,0,0,0,1,1
jatm-0848-maintenance-heavy,JATM-0848,maintenance_heavy,29.8,97.0,Critical,True,False,False,not_required,5,1,3,Maintenance,0.925,CRITICAL,0,0.345,LOW,Maintenance,1.0,19.8,7.6,8.8,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0849-inventory-heavy,JATM-0849,inventory_heavy,52.6,71.6,Priority,True,False,False,not_required,5,2,2,Inventory/Catering,0.344,OK,36,0.878,HIGH,Catering,0.999,19.0,7.3,8.5,0.0,0.999,0.001,0.0,0.0,0,2,0,1,1,0,0,0,1
jatm-0850-congestion-delay-heavy,JATM-0850,congestion_delay_heavy,38.6,84.8,Critical,True,True,False,unconfirmed,7,3,2,Inventory/Catering,0.373,OK,38,0.865,HIGH,Boarding,0.926,18.6,8.0,9.2,0.0,0.013,0.052,0.926,0.008,0,1,1,3,1,0,0,0,1
jatm-0851-assistance-readiness,JATM-0851,assistance_readiness,71.3,46.1,Watch,False,True,True,confirmed,3,0,1,OCC coordination,0.265,OK,42,0.22,LOW,Boarding,0.955,13.7,5.3,6.5,0.003,0.003,0.037,0.955,0.002,0,0,0,1,1,0,0,0,1
jatm-0852-composite-multi-risk,JATM-0852,composite_multi_risk,28.3,96.2,Critical,True,False,False,not_required,6,2,3,Inventory/Catering,0.624,SOON,13,0.88,HIGH,Maintenance,0.767,19.6,7.3,8.5,0.767,0.225,0.003,0.005,0.0,2,1,0,1,1,0,0,0,1
jatm-0853-low-risk-routine,JATM-0853,low_risk_routine,82.1,27.2,Routine,False,False,False,not_required,2,0,0,Cleaning,0.173,OK,47,0.174,LOW,Cleaning,0.446,8.8,3.4,4.6,0.002,0.029,0.446,0.321,0.202,0,0,0,0,0,0,0,1,1
jatm-0854-maintenance-heavy,JATM-0854,maintenance_heavy,25.8,99.1,Critical,True,False,False,not_required,5,2,2,Maintenance,0.763,CRITICAL,7,0.337,LOW,Maintenance,1.0,18.9,7.1,8.3,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0855-inventory-heavy,JATM-0855,inventory_heavy,59.2,62.1,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.162,OK,51,0.872,HIGH,Catering,0.952,16.7,6.6,7.8,0.0,0.952,0.015,0.019,0.013,0,2,0,0,1,0,0,0,1
jatm-0856-congestion-delay-heavy,JATM-0856,congestion_delay_heavy,46.7,69.9,Priority,True,False,False,not_required,5,1,2,Inventory/Catering,0.287,OK,39,0.843,HIGH,Boarding,0.499,16.9,5.5,6.7,0.002,0.003,0.287,0.499,0.209,0,1,0,2,1,0,0,0,1
jatm-0857-assistance-readiness,JATM-0857,assistance_readiness,65.8,49.6,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.22,OK,45,0.307,LOW,Boarding,0.797,12.4,5.8,7.0,0.0,0.018,0.121,0.797,0.064,0,0,1,2,1,0,0,0,1
jatm-0858-composite-multi-risk,JATM-0858,composite_multi_risk,6.6,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.747,CRITICAL,7,0.875,HIGH,Maintenance,0.999,23.0,8.4,9.6,0.999,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0859-low-risk-routine,JATM-0859,low_risk_routine,83.0,25.2,Routine,False,False,False,not_required,2,0,0,Cleaning,0.175,OK,48,0.219,LOW,Cleaning,0.335,8.0,3.2,4.4,0.002,0.135,0.335,0.235,0.293,0,0,0,0,0,0,0,1,1
jatm-0860-maintenance-heavy,JATM-0860,maintenance_heavy,30.4,95.1,Critical,True,False,False,not_required,5,1,3,Maintenance,0.848,CRITICAL,2,0.298,LOW,Maintenance,1.0,19.6,7.3,8.5,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0861-inventory-heavy,JATM-0861,inventory_heavy,60.4,63.1,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.292,OK,43,0.879,HIGH,Catering,0.993,17.7,7.1,8.3,0.0,0.993,0.005,0.002,0.0,0,2,0,0,1,0,0,0,1
jatm-0862-congestion-delay-heavy,JATM-0862,congestion_delay_heavy,39.6,78.8,Priority,True,False,False,not_required,5,0,3,Inventory/Catering,0.298,PLAN,35,0.532,ELEVATED,Refueling,0.808,17.7,5.7,6.9,0.096,0.0,0.045,0.051,0.808,0,1,0,1,1,0,1,0,1
jatm-0863-assistance-readiness,JATM-0863,assistance_readiness,61.3,53.0,Watch,True,True,False,unconfirmed,6,1,3,Assistance,0.135,OK,52,0.296,LOW,Boarding,0.798,12.8,5.6,6.8,0.0,0.008,0.192,0.798,0.001,0,0,1,3,1,0,0,0,1
jatm-0864-composite-multi-risk,JATM-0864,composite_multi_risk,6.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.686,CRITICAL,6,0.863,HIGH,Maintenance,0.843,22.6,7.7,8.9,0.843,0.009,0.023,0.107,0.018,2,1,0,1,1,0,0,0,1
jatm-0865-low-risk-routine,JATM-0865,low_risk_routine,85.0,24.0,Routine,False,False,False,not_required,2,0,0,Refueling,0.092,OK,52,0.2,LOW,Refueling,0.484,8.3,3.3,4.5,0.007,0.036,0.256,0.217,0.484,0,0,0,0,0,0,1,0,1
jatm-0866-maintenance-heavy,JATM-0866,maintenance_heavy,22.5,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.852,CRITICAL,3,0.201,LOW,Maintenance,1.0,19.5,7.1,8.3,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0867-inventory-heavy,JATM-0867,inventory_heavy,48.4,76.0,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.369,PLAN,33,0.877,HIGH,Catering,0.997,18.6,7.3,8.5,0.0,0.997,0.001,0.001,0.0,0,2,0,1,1,0,0,0,1
jatm-0868-congestion-delay-heavy,JATM-0868,congestion_delay_heavy,55.8,59.8,Priority,True,False,False,not_required,6,0,4,Inventory/Catering,0.246,OK,45,0.585,ELEVATED,Boarding,0.616,14.7,5.1,6.3,0.0,0.211,0.171,0.616,0.001,0,1,0,3,1,0,0,0,1
jatm-0869-assistance-readiness,JATM-0869,assistance_readiness,61.7,56.3,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.301,OK,36,0.3,LOW,Boarding,0.922,14.5,6.4,7.6,0.01,0.004,0.061,0.922,0.002,0,0,1,1,1,0,0,0,1
jatm-0870-composite-multi-risk,JATM-0870,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.855,CRITICAL,0,0.862,HIGH,Maintenance,1.0,25.1,8.7,9.9,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0871-low-risk-routine,JATM-0871,low_risk_routine,83.9,24.2,Routine,False,False,False,not_required,2,0,0,Cleaning,0.111,OK,54,0.264,LOW,Cleaning,0.356,7.7,3.1,4.3,0.001,0.184,0.356,0.296,0.163,0,0,0,0,0,0,0,1,1
jatm-0872-maintenance-heavy,JATM-0872,maintenance_heavy,18.8,100.0,Critical,True,False,False,not_required,6,2,3,Maintenance,0.915,CRITICAL,0,0.462,ELEVATED,Maintenance,1.0,21.5,7.9,9.1,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0873-inventory-heavy,JATM-0873,inventory_heavy,47.8,77.9,Priority,True,True,True,confirmed,5,1,3,Inventory/Catering,0.523,PLAN,23,0.878,HIGH,Catering,0.953,19.7,7.6,8.8,0.0,0.953,0.008,0.038,0.001,0,2,0,1,1,0,0,0,1
jatm-0874-congestion-delay-heavy,JATM-0874,congestion_delay_heavy,45.7,70.6,Priority,True,False,False,not_required,5,0,3,Inventory/Catering,0.443,PLAN,25,0.543,ELEVATED,Cleaning,0.514,16.4,5.2,6.4,0.001,0.032,0.514,0.425,0.028,0,1,0,1,1,0,0,1,1
jatm-0875-assistance-readiness,JATM-0875,assistance_readiness,55.2,62.4,Priority,True,True,False,unconfirmed,5,1,2,Assistance,0.317,PLAN,32,0.429,LOW,Boarding,0.795,13.9,6.4,7.6,0.0,0.003,0.148,0.795,0.054,0,0,1,2,1,0,0,0,1
jatm-0876-composite-multi-risk,JATM-0876,composite_multi_risk,11.5,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.807,CRITICAL,0,0.878,HIGH,Maintenance,0.999,22.4,8.6,9.8,0.999,0.001,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0877-low-risk-routine,JATM-0877,low_risk_routine,83.4,25.1,Routine,False,False,False,not_required,2,0,0,Gate/Turnaround,0.127,OK,53,0.176,LOW,Boarding,0.434,8.0,3.2,4.4,0.001,0.027,0.292,0.434,0.246,0,0,0,1,0,0,0,0,1
jatm-0878-maintenance-heavy,JATM-0878,maintenance_heavy,22.1,100.0,Critical,True,True,True,confirmed,5,2,2,Maintenance,0.809,CRITICAL,0,0.442,LOW,Maintenance,0.999,20.2,7.5,8.7,0.999,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0879-inventory-heavy,JATM-0879,inventory_heavy,60.3,61.8,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.18,OK,47,0.867,HIGH,Catering,0.999,16.8,6.8,8.0,0.0,0.999,0.001,0.0,0.0,0,2,0,0,1,0,0,0,1
jatm-0880-congestion-delay-heavy,JATM-0880,congestion_delay_heavy,31.8,89.1,Critical,True,False,False,not_required,5,2,1,Inventory/Catering,0.434,PLAN,29,0.787,HIGH,Refueling,0.722,19.0,6.4,7.6,0.009,0.06,0.077,0.132,0.722,0,1,0,1,1,0,1,0,1
jatm-0881-assistance-readiness,JATM-0881,assistance_readiness,63.4,52.5,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.131,OK,52,0.288,LOW,Boarding,0.921,12.7,5.9,7.1,0.0,0.002,0.066,0.921,0.012,0,0,1,2,1,0,0,0,1
jatm-0882-composite-multi-risk,JATM-0882,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.868,CRITICAL,1,0.879,HIGH,Maintenance,0.744,23.2,8.8,10.0,0.744,0.091,0.022,0.141,0.002,2,1,1,1,1,0,0,0,1
jatm-0883-low-risk-routine,JATM-0883,low_risk_routine,82.7,26.1,Routine,False,False,False,not_required,2,0,0,Gate/Turnaround,0.186,OK,47,0.208,LOW,Boarding,0.379,8.4,3.3,4.5,0.006,0.036,0.309,0.379,0.271,0,0,0,1,0,0,0,0,1
jatm-0884-maintenance-heavy,JATM-0884,maintenance_heavy,25.2,100.0,Critical,True,False,False,not_required,5,1,3,Maintenance,0.957,CRITICAL,0,0.384,LOW,Maintenance,1.0,20.9,7.8,9.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0885-inventory-heavy,JATM-0885,inventory_heavy,60.2,62.9,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.267,OK,39,0.859,HIGH,Catering,0.998,17.5,7.0,8.2,0.0,0.998,0.001,0.001,0.0,0,2,0,0,1,0,0,0,1
jatm-0886-congestion-delay-heavy,JATM-0886,congestion_delay_heavy,44.4,75.0,Priority,True,False,False,not_required,5,0,3,Inventory/Catering,0.345,OK,36,0.6,ELEVATED,Refueling,0.803,18.0,6.0,7.2,0.009,0.002,0.071,0.115,0.803,0,1,0,1,1,0,1,0,1
jatm-0887-assistance-readiness,JATM-0887,assistance_readiness,71.9,44.8,Watch,False,True,True,confirmed,3,0,1,OCC coordination,0.183,OK,49,0.28,LOW,Boarding,0.943,13.2,5.2,6.4,0.0,0.025,0.029,0.943,0.003,0,0,0,1,1,0,0,0,1
jatm-0888-composite-multi-risk,JATM-0888,composite_multi_risk,11.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.68,CRITICAL,3,0.869,HIGH,Maintenance,0.853,21.1,7.7,8.9,0.853,0.027,0.015,0.1,0.006,2,1,0,1,1,0,0,0,1
jatm-0889-low-risk-routine,JATM-0889,low_risk_routine,83.2,26.7,Routine,False,False,False,not_required,2,0,0,Cleaning,0.153,OK,49,0.253,LOW,Cleaning,0.47,8.9,3.6,4.8,0.001,0.303,0.47,0.178,0.046,0,0,0,0,0,0,0,1,1
jatm-0890-maintenance-heavy,JATM-0890,maintenance_heavy,28.8,97.1,Critical,True,False,False,not_required,5,1,3,Maintenance,0.913,CRITICAL,0,0.24,LOW,Maintenance,1.0,19.6,7.3,8.5,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0891-inventory-heavy,JATM-0891,inventory_heavy,48.0,76.9,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.41,PLAN,28,0.878,HIGH,Catering,0.995,19.0,7.4,8.6,0.0,0.995,0.003,0.002,0.0,0,2,0,0,1,0,0,0,1
jatm-0892-congestion-delay-heavy,JATM-0892,congestion_delay_heavy,45.6,74.5,Priority,True,False,False,not_required,5,2,1,Inventory/Catering,0.215,OK,41,0.815,HIGH,Boarding,0.847,17.1,6.3,7.5,0.002,0.004,0.13,0.847,0.017,0,1,0,2,1,0,0,0,1
jatm-0893-assistance-readiness,JATM-0893,assistance_readiness,70.0,42.7,Watch,False,True,False,unconfirmed,3,1,0,Assistance,0.256,OK,45,0.316,LOW,Boarding,0.548,10.9,5.2,6.4,0.0,0.163,0.213,0.548,0.076,0,0,1,1,0,0,0,0,1
jatm-0894-composite-multi-risk,JATM-0894,composite_multi_risk,5.0,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.921,CRITICAL,0,0.861,HIGH,Maintenance,0.998,24.9,8.8,10.0,0.998,0.001,0.0,0.0,0.001,2,1,0,1,1,0,0,0,1
jatm-0895-low-risk-routine,JATM-0895,low_risk_routine,83.2,26.8,Routine,False,False,False,not_required,2,0,0,Cleaning,0.164,OK,46,0.185,LOW,Cleaning,0.5,8.9,3.6,4.8,0.017,0.025,0.5,0.358,0.1,0,0,0,0,0,0,0,1,1
jatm-0896-maintenance-heavy,JATM-0896,maintenance_heavy,25.3,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.882,CRITICAL,1,0.312,LOW,Maintenance,1.0,19.6,7.4,8.6,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0897-inventory-heavy,JATM-0897,inventory_heavy,58.4,64.6,Priority,True,True,True,confirmed,5,1,3,Inventory/Catering,0.255,OK,39,0.88,HIGH,Catering,0.988,17.3,7.0,8.2,0.0,0.988,0.001,0.01,0.0,0,2,0,1,1,0,0,0,1
jatm-0898-congestion-delay-heavy,JATM-0898,congestion_delay_heavy,46.4,71.0,Priority,True,False,False,not_required,5,0,3,Inventory/Catering,0.314,OK,36,0.542,ELEVATED,Refueling,0.713,16.4,5.5,6.7,0.0,0.004,0.121,0.162,0.713,0,1,0,1,1,0,1,0,1
jatm-0899-assistance-readiness,JATM-0899,assistance_readiness,61.8,54.4,Watch,True,True,False,unconfirmed,5,1,2,Assistance,0.151,OK,50,0.388,LOW,Boarding,0.868,13.0,6.0,7.2,0.0,0.064,0.063,0.868,0.005,0,0,1,2,1,0,0,0,1
jatm-0900-composite-multi-risk,JATM-0900,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.914,CRITICAL,0,0.875,HIGH,Maintenance,0.998,24.1,9.8,11.0,0.998,0.0,0.0,0.001,0.0,2,1,1,1,1,0,0,0,1
jatm-0901-low-risk-routine,JATM-0901,low_risk_routine,79.6,32.9,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.121,OK,50,0.28,LOW,Cleaning,0.673,10.7,4.2,5.4,0.0,0.143,0.673,0.157,0.026,0,0,0,0,1,0,0,1,1
jatm-0902-maintenance-heavy,JATM-0902,maintenance_heavy,26.5,100.0,Critical,True,False,False,not_required,5,1,3,Maintenance,0.919,CRITICAL,0,0.404,LOW,Maintenance,1.0,20.5,7.7,8.9,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0903-inventory-heavy,JATM-0903,inventory_heavy,56.9,66.7,Priority,True,False,False,not_required,5,1,3,Inventory/Catering,0.312,OK,41,0.869,HIGH,Catering,0.999,17.8,7.2,8.4,0.0,0.999,0.0,0.001,0.0,0,2,0,1,1,0,0,0,1
jatm-0904-congestion-delay-heavy,JATM-0904,congestion_delay_heavy,37.3,85.5,Critical,True,True,True,confirmed,6,2,2,Inventory/Catering,0.354,PLAN,33,0.799,HIGH,Boarding,0.932,18.6,6.9,8.1,0.0,0.036,0.03,0.932,0.001,0,1,0,3,1,0,0,0,1
jatm-0905-assistance-readiness,JATM-0905,assistance_readiness,64.0,53.1,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.245,OK,40,0.404,LOW,Boarding,0.835,13.4,6.2,7.4,0.002,0.002,0.086,0.835,0.075,0,0,1,1,1,0,0,0,1
jatm-0906-composite-multi-risk,JATM-0906,composite_multi_risk,5.0,100.0,Critical,True,False,False,not_required,6,3,2,Maintenance,0.744,CRITICAL,6,0.877,HIGH,Maintenance,1.0,24.3,8.4,9.6,1.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0,0,1
jatm-0907-low-risk-routine,JATM-0907,low_risk_routine,80.3,32.0,Routine,False,False,False,not_required,3,0,1,OCC coordination,0.197,OK,52,0.243,LOW,Cleaning,0.621,10.7,4.2,5.4,0.0,0.162,0.621,0.151,0.067,0,0,0,0,1,0,0,1,1
jatm-0908-maintenance-heavy,JATM-0908,maintenance_heavy,28.0,99.6,Critical,True,False,False,not_required,5,1,3,Maintenance,0.891,CRITICAL,0,0.493,ELEVATED,Maintenance,0.999,20.6,7.9,9.1,0.999,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0,0,1
jatm-0909-inventory-heavy,JATM-0909,inventory_heavy,58.3,63.7,Priority,True,False,False,not_required,4,1,2,Inventory/Catering,0.224,OK,41,0.876,HIGH,Catering,0.946,17.3,6.8,8.0,0.0,0.946,0.023,0.032,0.0,0,2,0,0,1,0,0,0,1
jatm-0910-congestion-delay-heavy,JATM-0910,congestion_delay_heavy,36.0,82.4,Critical,True,False,False,not_required,6,1,3,Inventory/Catering,0.376,PLAN,32,0.876,HIGH,Boarding,0.524,17.0,5.9,7.1,0.0,0.053,0.397,0.524,0.027,0,1,0,3,1,0,0,0,1
jatm-0911-assistance-readiness,JATM-0911,assistance_readiness,58.7,58.5,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.271,OK,37,0.4,LOW,Boarding,0.828,14.2,6.3,7.5,0.0,0.082,0.083,0.828,0.007,0,0,1,1,1,0,0,0,1
jatm-0912-composite-multi-risk,JATM-0912,composite_multi_risk,10.7,100.0,Critical,True,True,True,confirmed,6,3,2,Maintenance,0.897,CRITICAL,0,0.83,HIGH,Maintenance,0.901,22.7,8.4,9.6,0.901,0.092,0.001,0.005,0.0,2,1,0,1,1,0,0,0,1
jatm-0913-low-risk-routine,JATM-0913,low_risk_routine,80.9,30.0,Routine,False,False,False,not_required,2,0,0,Cleaning,0.132,OK,48,0.239,LOW,Cleaning,0.573,9.9,3.8,5.0,0.008,0.172,0.573,0.19,0.057,0,0,0,0,0,0,0,1,1
jatm-0914-maintenance-heavy,JATM-0914,maintenance_heavy,21.2,100.0,Critical,True,False,False,not_required,5,2,2,Maintenance,0.928,CRITICAL,0,0.41,LOW,Maintenance,1.0,21.1,7.8,9.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,1
jatm-0915-inventory-heavy,JATM-0915,inventory_heavy,49.6,73.6,Priority,True,False,False,not_required,5,2,2,Inventory/Catering,0.271,OK,38,0.879,HIGH,Catering,0.998,18.5,7.1,8.3,0.0,0.998,0.001,0.001,0.0,0,2,0,1,1,0,0,0,1
jatm-0916-congestion-delay-heavy,JATM-0916,congestion_delay_heavy,50.1,65.6,Priority,True,False,False,not_required,6,0,4,Inventory/Catering,0.23,OK,36,0.693,ELEVATED,Boarding,0.569,16.0,5.2,6.4,0.0,0.045,0.362,0.569,0.024,0,1,0,3,1,0,0,0,1
jatm-0917-assistance-readiness,JATM-0917,assistance_readiness,67.7,46.6,Watch,True,True,False,unconfirmed,4,1,1,Assistance,0.288,OK,41,0.269,LOW,Boarding,0.669,12.1,5.5,6.7,0.007,0.014,0.216,0.669,0.093,0,0,1,1,1,0,0,0,1
jatm-0918-composite-multi-risk,JATM-0918,composite_multi_risk,5.0,100.0,Critical,True,True,False,unconfirmed,7,4,2,Maintenance,0.825,CRITICAL,2,0.88,HIGH,Maintenance,0.997,23.3,9.5,10.7,0.997,0.002,0.0,0.001,0.0,2,1,1,1,1,0,0,0,1
jatm-0919-low-risk-routine,JATM-0919,low_risk_routine,85.9,22.8,Routine,False,False,False,not_required,2,0,0,Cleaning,0.164,OK,52,0.18,LOW,Cleaning,0.401,8.0,3.2,4.4,0.0,0.115,0.401,0.204,0.28,0,0,0,0,0,0,0,1,1
jatm-0920-maintenance-heavy,JATM-0920,maintenance_heavy,32.3,92.7,Critical,True,False,False,not_required,4,1,2,Maintenance,0.831,CRITICAL,5,0.248,LOW,Maintenance,1.0,18.9,7.1,8.3,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1
jatm-0921-inventory-heavy,JATM-0921,inventory_heavy,51.5,71.6,Priority,True,False,False,not_required,5,2,2,Inventory/Catering,0.268,OK,40,0.877,HIGH,Catering,0.987,18.3,7.0,8.2,0.0,0.987,0.007,0.006,0.0,0,2,0,1,1,0,0,0,1
jatm-0922-congestion-delay-heavy,JATM-0922,congestion_delay_heavy,34.9,87.0,Critical,True,True,True,confirmed,6,0,4,Inventory/Catering,0.36,PLAN,32,0.667,ELEVATED,Boarding,0.936,19.2,6.6,7.8,0.001,0.013,0.049,0.936,0.001,0,1,0,3,1,0,0,0,1
jatm-0923-assistance-readiness,JATM-0923,assistance_readiness,79.6,33.2,Routine,False,True,True,confirmed,2,0,0,Gate/Turnaround,0.252,OK,40,0.243,LOW,Boarding,0.602,10.8,4.3,5.5,0.002,0.008,0.089,0.602,0.299,0,0,0,1,0,0,0,0,1
