readiness_score,alert_level,dominant_signal,action_category,scenario_id,regime,baseline
5.0,Critical,Maintenance,Maintenance,jatm-0108-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
81.4,Routine,Cleaning,OCC coordination,jatm-0109-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
25.3,Critical,Maintenance,Maintenance,jatm-0110-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
39.8,Critical,Catering,Inventory/Catering,jatm-0111-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
56.9,Watch,Boarding,Inventory/Catering,jatm-0112-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
65.8,Watch,Boarding,Gate/Turnaround,jatm-0113-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0114-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
84.3,Routine,Boarding,Gate/Turnaround,jatm-0115-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
31.0,Critical,Maintenance,Maintenance,jatm-0116-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
49.9,Priority,Catering,Inventory/Catering,jatm-0117-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
45.9,Priority,Boarding,Inventory/Catering,jatm-0118-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
63.1,Watch,Boarding,Assistance,jatm-0119-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0120-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
82.5,Routine,Cleaning,Cleaning,jatm-0121-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
25.5,Critical,Maintenance,Maintenance,jatm-0122-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
49.0,Priority,Catering,Inventory/Catering,jatm-0123-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
47.4,Priority,Boarding,Inventory/Catering,jatm-0124-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
61.0,Watch,Boarding,Assistance,jatm-0125-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Catering,Maintenance,jatm-0126-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
82.2,Routine,Boarding,Gate/Turnaround,jatm-0127-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
33.6,Critical,Maintenance,Maintenance,jatm-0128-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
51.7,Priority,Catering,Inventory/Catering,jatm-0129-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
51.6,Priority,Refueling,Inventory/Catering,jatm-0130-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
55.7,Priority,Boarding,Assistance,jatm-0131-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
23.6,Critical,Catering,Maintenance,jatm-0132-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
83.6,Routine,Cleaning,Cleaning,jatm-0133-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
24.0,Critical,Maintenance,Maintenance,jatm-0134-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
43.5,Critical,Catering,Inventory/Catering,jatm-0135-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
51.1,Priority,Cleaning,Inventory/Catering,jatm-0136-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
61.1,Watch,Boarding,Assistance,jatm-0137-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
14.2,Critical,Catering,Maintenance,jatm-0138-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
78.9,Routine,Cleaning,OCC coordination,jatm-0139-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
34.8,Critical,Maintenance,Maintenance,jatm-0140-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
52.9,Priority,Catering,Inventory/Catering,jatm-0141-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
48.9,Priority,Boarding,Inventory/Catering,jatm-0142-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
66.6,Watch,Boarding,Assistance,jatm-0143-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
7.6,Critical,Maintenance,Maintenance,jatm-0144-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
79.7,Routine,Cleaning,Cleaning,jatm-0145-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
30.1,Critical,Maintenance,Maintenance,jatm-0146-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
59.2,Priority,Catering,Inventory/Catering,jatm-0147-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
42.7,Priority,Refueling,Inventory/Catering,jatm-0148-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
67.4,Watch,Boarding,Assistance,jatm-0149-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0150-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
80.8,Routine,Cleaning,Cleaning,jatm-0151-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
30.2,Critical,Maintenance,Maintenance,jatm-0152-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
52.0,Priority,Catering,Inventory/Catering,jatm-0153-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
48.6,Priority,Boarding,Inventory/Catering,jatm-0154-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
65.5,Watch,Boarding,Assistance,jatm-0155-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.8,Critical,Maintenance,Maintenance,jatm-0156-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
81.4,Routine,Cleaning,OCC coordination,jatm-0157-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
29.9,Critical,Maintenance,Maintenance,jatm-0158-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
57.9,Priority,Catering,Inventory/Catering,jatm-0159-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
39.0,Priority,Boarding,Inventory/Catering,jatm-0160-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
65.7,Watch,Boarding,Assistance,jatm-0161-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0162-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
82.7,Routine,Boarding,Gate/Turnaround,jatm-0163-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
29.2,Critical,Maintenance,Maintenance,jatm-0164-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
53.4,Priority,Catering,Inventory/Catering,jatm-0165-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
47.2,Priority,Refueling,Inventory/Catering,jatm-0166-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
80.4,Routine,Boarding,OCC coordination,jatm-0167-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.1,Critical,Maintenance,Maintenance,jatm-0168-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
85.8,Routine,Cleaning,Cleaning,jatm-0169-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
21.7,Critical,Maintenance,Maintenance,jatm-0170-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
54.2,Priority,Catering,Inventory/Catering,jatm-0171-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
46.4,Priority,Refueling,Inventory/Catering,jatm-0172-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
61.3,Watch,Boarding,Assistance,jatm-0173-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
10.5,Critical,Maintenance,Maintenance,jatm-0174-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
83.2,Routine,Refueling,Refueling,jatm-0175-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
30.4,Critical,Maintenance,Maintenance,jatm-0176-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
49.9,Priority,Catering,Inventory/Catering,jatm-0177-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
58.3,Watch,Boarding,Inventory/Catering,jatm-0178-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
63.8,Watch,Boarding,Assistance,jatm-0179-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0180-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
78.4,Routine,Cleaning,OCC coordination,jatm-0181-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
30.6,Critical,Maintenance,Maintenance,jatm-0182-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
61.0,Priority,Catering,Inventory/Catering,jatm-0183-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
53.8,Priority,Boarding,Inventory/Catering,jatm-0184-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
71.4,Watch,Boarding,Gate/Turnaround,jatm-0185-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0186-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
82.3,Routine,Boarding,Gate/Turnaround,jatm-0187-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
22.5,Critical,Maintenance,Maintenance,jatm-0188-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
58.7,Priority,Catering,Inventory/Catering,jatm-0189-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
41.2,Priority,Boarding,Inventory/Catering,jatm-0190-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
74.1,Routine,Boarding,OCC coordination,jatm-0191-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
6.4,Critical,Maintenance,Maintenance,jatm-0192-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
80.9,Routine,Cleaning,OCC coordination,jatm-0193-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
21.7,Critical,Maintenance,Maintenance,jatm-0194-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
52.1,Priority,Catering,Inventory/Catering,jatm-0195-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
53.9,Priority,Boarding,Inventory/Catering,jatm-0196-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
65.9,Watch,Boarding,Assistance,jatm-0197-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0198-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
79.1,Routine,Boarding,OCC coordination,jatm-0199-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
29.2,Critical,Maintenance,Maintenance,jatm-0200-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
55.4,Priority,Catering,Inventory/Catering,jatm-0201-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
47.2,Priority,Boarding,Inventory/Catering,jatm-0202-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
71.1,Watch,Boarding,OCC coordination,jatm-0203-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0204-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
81.0,Routine,Cleaning,Cleaning,jatm-0205-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
33.2,Critical,Maintenance,Maintenance,jatm-0206-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
53.5,Priority,Catering,Inventory/Catering,jatm-0207-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
45.4,Priority,Refueling,Inventory/Catering,jatm-0208-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
57.9,Watch,Boarding,Assistance,jatm-0209-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0210-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
79.0,Routine,Cleaning,OCC coordination,jatm-0211-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
23.1,Critical,Maintenance,Maintenance,jatm-0212-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
58.3,Priority,Catering,Inventory/Catering,jatm-0213-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
57.2,Watch,Catering,Inventory/Catering,jatm-0214-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
63.7,Watch,Boarding,Assistance,jatm-0215-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0216-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
79.6,Routine,Cleaning,OCC coordination,jatm-0217-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
31.6,Critical,Maintenance,Maintenance,jatm-0218-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
57.6,Priority,Catering,Inventory/Catering,jatm-0219-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
52.7,Priority,Catering,Inventory/Catering,jatm-0220-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
63.8,Watch,Boarding,Assistance,jatm-0221-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Catering,Maintenance,jatm-0222-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
81.9,Routine,Cleaning,Cleaning,jatm-0223-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
28.2,Critical,Maintenance,Maintenance,jatm-0224-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
57.1,Priority,Catering,Inventory/Catering,jatm-0225-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
51.9,Priority,Boarding,Inventory/Catering,jatm-0226-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
61.9,Watch,Boarding,Assistance,jatm-0227-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.0,Critical,Maintenance,Maintenance,jatm-0228-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
82.2,Routine,Cleaning,Cleaning,jatm-0229-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
25.7,Critical,Maintenance,Maintenance,jatm-0230-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
58.5,Priority,Catering,Inventory/Catering,jatm-0231-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
52.1,Priority,Boarding,Inventory/Catering,jatm-0232-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
70.9,Watch,Boarding,Assistance,jatm-0233-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
7.2,Critical,Maintenance,Maintenance,jatm-0234-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
82.5,Routine,Cleaning,Cleaning,jatm-0235-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
28.6,Critical,Maintenance,Maintenance,jatm-0236-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
59.4,Priority,Catering,Inventory/Catering,jatm-0237-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
44.8,Priority,Cleaning,Inventory/Catering,jatm-0238-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
60.3,Watch,Boarding,Assistance,jatm-0239-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
5.1,Critical,Maintenance,Maintenance,jatm-0240-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
83.5,Routine,Boarding,Gate/Turnaround,jatm-0241-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
26.3,Critical,Maintenance,Maintenance,jatm-0242-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
54.1,Priority,Catering,Inventory/Catering,jatm-0243-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
37.6,Critical,Boarding,Inventory/Catering,jatm-0244-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
74.5,Routine,Boarding,OCC coordination,jatm-0245-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
10.1,Critical,Maintenance,Maintenance,jatm-0246-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
78.9,Routine,Boarding,OCC coordination,jatm-0247-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
28.3,Critical,Maintenance,Maintenance,jatm-0248-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
62.1,Watch,Catering,Inventory/Catering,jatm-0249-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
48.7,Priority,Refueling,Inventory/Catering,jatm-0250-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
59.0,Watch,Boarding,Inventory/Catering,jatm-0251-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
17.7,Critical,Maintenance,Inventory/Catering,jatm-0252-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
82.4,Routine,Boarding,Gate/Turnaround,jatm-0253-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
26.2,Critical,Maintenance,Maintenance,jatm-0254-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
59.7,Priority,Catering,Inventory/Catering,jatm-0255-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
53.0,Priority,Boarding,Inventory/Catering,jatm-0256-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
71.7,Watch,Boarding,OCC coordination,jatm-0257-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
13.6,Critical,Maintenance,Maintenance,jatm-0258-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
85.3,Routine,Cleaning,Cleaning,jatm-0259-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
26.6,Critical,Maintenance,Maintenance,jatm-0260-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
55.1,Priority,Catering,Inventory/Catering,jatm-0261-inventory-heavy,inventory_heavy,full_integrated_occ_fusion
43.0,Priority,Refueling,Inventory/Catering,jatm-0262-congestion-delay-heavy,congestion_delay_heavy,full_integrated_occ_fusion
65.1,Watch,Boarding,Assistance,jatm-0263-assistance-readiness,assistance_readiness,full_integrated_occ_fusion
12.2,Critical,Maintenance,Maintenance,jatm-0264-composite-multi-risk,composite_multi_risk,full_integrated_occ_fusion
81.0,Routine,Boarding,Gate/Turnaround,jatm-0265-low-risk-routine,low_risk_routine,full_integrated_occ_fusion
24.2,Critical,Maintenance,Maintenance,jatm-0266-maintenance-heavy,maintenance_heavy,full_integrated_occ_fusion
